GeneID,Count,GeneName
ENSG00000017260,4936,ATP2C1
ENSG00000017427,24,IGF1
ENSG00000017483,30,SLC38A5
ENSG00000017797,2125,RALBP1
ENSG00000018189,13861,RUFY3
ENSG00000018236,10632,CNTN1
ENSG00000018280,45,SLC11A1
ENSG00000018408,222,WWTR1
ENSG00000018510,2491,AGPS
ENSG00000018607,31,ZNF285CP
ENSG00000018610,541,STEEP1
ENSG00000018625,104,ATP1A2
ENSG00000018699,312,TTC27
ENSG00000018869,162,ZNF582
ENSG00000019102,43,VSIG2
ENSG00000019144,3852,PHLDB1
ENSG00000019169,6,MARCO
ENSG00000019186,10,CYP24A1
ENSG00000019485,807,PRDM11
ENSG00000019505,6746,SYT13
ENSG00000019549,28,SNAI2
ENSG00000019582,40,CD74
ENSG00000019991,11,HGF
ENSG00000019995,872,ZRANB1
ENSG00000020129,4717,NCDN
ENSG00000020181,123,ADGRA2
ENSG00000020219,4,CCT8L1P
ENSG00000020256,890,ZFP64
ENSG00000020426,439,MNAT1
ENSG00000020577,487,SAMD4A
ENSG00000020633,24,RUNX3
ENSG00000020922,625,MRE11
ENSG00000021300,148,PLEKHB1
ENSG00000021355,116,SERPINB1
ENSG00000021461,9,CYP3A43
ENSG00000021488,16,SLC7A9
ENSG00000021574,2258,SPAST
ENSG00000021645,1349,NRXN3
ENSG00000021762,1726,OSBPL5
ENSG00000021776,2038,AQR
ENSG00000021826,241,CPS1
ENSG00000021852,6,C8B
ENSG00000022267,4557,FHL1
ENSG00000022277,1920,RTF2
ENSG00000022355,96,GABRA1
ENSG00000022556,2199,NLRP2
ENSG00000022567,918,SLC45A4
ENSG00000022840,4921,RNF10
ENSG00000022976,259,ZNF839
ENSG00000023041,1038,ZDHHC6
ENSG00000023171,1547,GRAMD1B
ENSG00000023191,2050,RNH1
ENSG00000023228,3566,NDUFS1
ENSG00000023287,3857,RB1CC1
ENSG00000023318,1550,ERP44
ENSG00000023330,1783,ALAS1
ENSG00000023445,24,BIRC3
ENSG00000023516,3567,AKAP11
ENSG00000023572,377,GLRX2
ENSG00000023608,151,SNAPC1
ENSG00000023697,269,DERA
ENSG00000023734,7058,STRAP
ENSG00000023839,46,ABCC2
ENSG00000023892,66,DEF6
ENSG00000023902,2589,PLEKHO1
ENSG00000023909,329,GCLM
ENSG00000024048,1770,UBR2
ENSG00000024422,34,EHD2
ENSG00000024526,245,DEPDC1
ENSG00000024862,141,CCDC28A
ENSG00000025039,898,RRAGD
ENSG00000025156,1488,HSF2
ENSG00000025293,2166,PHF20
ENSG00000025423,13,HSD17B6
ENSG00000025434,77,NR1H3
ENSG00000025708,48,TYMP
ENSG00000025770,1998,NCAPH2
ENSG00000025772,551,TOMM34
ENSG00000025796,4089,SEC63
ENSG00000025800,2803,KPNA6
ENSG00000026025,10637,VIM
ENSG00000026036,114,RTEL1-TNFRSF6B
ENSG00000026103,232,FAS
ENSG00000026297,364,RNASET2
ENSG00000026508,35,CD44
ENSG00000026559,79,KCNG1
ENSG00000026652,5517,AGPAT4
ENSG00000026751,7,SLAMF7
ENSG00000026950,457,BTN3A1
ENSG00000027001,397,MIPEP
ENSG00000027075,29,PRKCH
ENSG00000027644,32,INSRR
ENSG00000027697,770,IFNGR1
ENSG00000027847,717,B4GALT7
ENSG00000027869,25,SH2D2A
ENSG00000028116,50,VRK2
ENSG00000028137,23,TNFRSF1B
ENSG00000028203,4018,VEZT
ENSG00000028277,2081,POU2F2
ENSG00000028310,2270,BRD9
ENSG00000028528,3030,SNX1
ENSG00000028839,806,TBPL1
ENSG00000029153,610,ARNTL2
ENSG00000029363,7414,BCLAF1
ENSG00000029364,2314,SLC39A9
ENSG00000029534,1238,ANK1
ENSG00000029559,0,IBSP
ENSG00000029639,224,TFB1M
ENSG00000029725,4683,RABEP1
ENSG00000029993,5730,HMGB3
ENSG00000030066,2097,NUP160
ENSG00000030110,533,BAK1
ENSG00000030304,24,MUSK
ENSG00000030419,211,IKZF2
ENSG00000030582,1588,GRN
ENSG00000031003,2219,FAM13B
ENSG00000031081,72,ARHGAP31
ENSG00000031691,204,CENPQ
ENSG00000031698,9168,SARS1
ENSG00000031823,2295,RANBP3
ENSG00000032219,2422,ARID4A
ENSG00000032389,1014,EIPR1
ENSG00000032444,1371,PNPLA6
ENSG00000032742,596,IFT88
ENSG00000033011,543,ALG1
ENSG00000033030,952,ZCCHC8
ENSG00000033050,512,ABCF2
ENSG00000033100,1390,CHPF2
ENSG00000033122,1558,LRRC7
ENSG00000033170,1448,FUT8
ENSG00000033178,1920,UBA6
ENSG00000033327,4727,GAB2
ENSG00000033627,8802,ATP6V0A1
ENSG00000033800,1578,PIAS1
ENSG00000033867,1346,SLC4A7
ENSG00000034053,5064,APBA2
ENSG00000034152,304,MAP2K3
ENSG00000034239,10,EFCAB1
ENSG00000034510,42844,TMSB10
ENSG00000034533,108,ASTE1
ENSG00000034677,1028,RNF19A
ENSG00000034693,312,PEX3
ENSG00000034713,3662,GABARAPL2
ENSG00000034971,0,MYOC
ENSG00000035115,598,SH3YL1
ENSG00000035141,1147,FAM136A
ENSG00000035403,2386,VCL
ENSG00000035499,405,DEPDC1B
ENSG00000035664,97,DAPK2
ENSG00000035681,882,NSMAF
ENSG00000035687,1216,ADSS2
ENSG00000035720,1,STAP1
ENSG00000035862,3654,TIMP2
ENSG00000035928,2054,RFC1
ENSG00000036054,1087,TBC1D23
ENSG00000036257,3213,CUL3
ENSG00000036448,205,MYOM2
ENSG00000036473,0,OTC
ENSG00000036530,923,CYP46A1
ENSG00000036549,1222,ZZZ3
ENSG00000036565,32,SLC18A1
ENSG00000036672,61,USP2
ENSG00000036828,18,CASR
ENSG00000037042,737,TUBG2
ENSG00000037241,806,RPL26L1
ENSG00000037280,96,FLT4
ENSG00000037474,1284,NSUN2
ENSG00000037637,1777,FBXO42
ENSG00000037749,1946,MFAP3
ENSG00000037757,223,MRI1
ENSG00000037897,128,METTL1
ENSG00000037965,14,HOXC8
ENSG00000038002,147,AGA
ENSG00000038210,231,PI4K2B
ENSG00000038219,6274,BOD1L1
ENSG00000038274,1170,MAT2B
ENSG00000038295,45,TLL1
ENSG00000038358,2107,EDC4
ENSG00000038382,7575,TRIO
ENSG00000038427,7346,VCAN
ENSG00000038532,1735,CLEC16A
ENSG00000038945,30,MSR1
ENSG00000039068,25,CDH1
ENSG00000039123,2935,MTREX
ENSG00000039139,86,DNAH5
ENSG00000039319,1279,ZFYVE16
ENSG00000039523,1724,RIPOR1
ENSG00000039537,12,C6
ENSG00000039560,3647,RAI14
ENSG00000039600,21,SOX30
ENSG00000039650,602,PNKP
ENSG00000039987,9,BEST2
ENSG00000040199,941,PHLPP2
ENSG00000040275,646,SPDL1
ENSG00000040341,3434,STAU2
ENSG00000040487,662,SLC66A1
ENSG00000040531,418,CTNS
ENSG00000040608,275,RTN4R
ENSG00000040633,2007,PHF23
ENSG00000040731,1078,CDH10
ENSG00000040933,3149,INPP4A
ENSG00000041353,544,RAB27B
ENSG00000041357,3805,PSMA4
ENSG00000041515,931,MYO16
ENSG00000041802,1274,LSG1
ENSG00000041880,173,PARP3
ENSG00000041982,434,TNC
ENSG00000041988,484,THAP3
ENSG00000042062,49,RIPOR3
ENSG00000042088,793,TDP1
ENSG00000042286,97,AIFM2
ENSG00000042304,27,C2orf83
ENSG00000042317,735,SPATA7
ENSG00000042429,313,MED17
ENSG00000042445,886,RETSAT
ENSG00000042493,14,CAPG
ENSG00000042753,1882,AP2S1
ENSG00000042781,39,USH2A
ENSG00000042813,2,ZPBP
ENSG00000042832,208,TG
ENSG00000042980,31,ADAM28
ENSG00000043039,31,BARX2
ENSG00000043093,836,DCUN1D1
ENSG00000043143,140,JADE2
ENSG00000043355,497,ZIC2
ENSG00000043462,8,LCP2
ENSG00000043514,940,TRIT1
ENSG00000043591,18,ADRB1
ENSG00000044012,0,GUCA2B
ENSG00000044090,1491,CUL7
ENSG00000044115,5109,CTNNA1
ENSG00000044446,441,PHKA2
ENSG00000044459,373,CNTLN
ENSG00000044524,2711,EPHA3
ENSG00000044574,12709,HSPA5
ENSG00000046604,355,DSG2
ENSG00000046647,396,GEMIN8
ENSG00000046651,1211,OFD1
ENSG00000046653,3509,GPM6B
ENSG00000046774,2,MAGEC2
ENSG00000046889,324,PREX2
ENSG00000047056,2219,WDR37
ENSG00000047188,1605,YTHDC2
ENSG00000047230,846,CTPS2
ENSG00000047249,3001,ATP6V1H
ENSG00000047315,5639,POLR2B
ENSG00000047346,1042,FAM214A
ENSG00000047365,98,ARAP2
ENSG00000047410,6672,TPR
ENSG00000047457,10,CP
ENSG00000047578,948,KATNIP
ENSG00000047579,742,DTNBP1
ENSG00000047597,206,XK
ENSG00000047617,152,ANO2
ENSG00000047621,814,C12orf4
ENSG00000047634,399,SCML1
ENSG00000047644,1008,WWC3
ENSG00000047648,93,ARHGAP6
ENSG00000047662,75,FAM184B
ENSG00000047849,10054,MAP4
ENSG00000047932,2006,GOPC
ENSG00000047936,34,ROS1
ENSG00000048028,575,USP28
ENSG00000048052,1880,HDAC9
ENSG00000048140,3026,TSPAN17
ENSG00000048162,302,NOP16
ENSG00000048342,804,CC2D2A
ENSG00000048392,826,RRM2B
ENSG00000048405,427,ZNF800
ENSG00000048462,10,TNFRSF17
ENSG00000048471,1064,SNX29
ENSG00000048540,1374,LMO3
ENSG00000048544,831,MRPS10
ENSG00000048545,4,GUCA1A
ENSG00000048649,5433,RSF1
ENSG00000048707,2398,VPS13D
ENSG00000048740,3005,CELF2
ENSG00000048828,1291,FAM120A
ENSG00000048991,3963,R3HDM1
ENSG00000049089,78,COL9A2
ENSG00000049130,1535,KITLG
ENSG00000049167,775,ERCC8
ENSG00000049192,82,ADAMTS6
ENSG00000049239,1110,H6PD
ENSG00000049245,606,VAMP3
ENSG00000049246,226,PER3
ENSG00000049247,529,UTS2
ENSG00000049249,205,TNFRSF9
ENSG00000049283,4,EPN3
ENSG00000049323,577,LTBP1
ENSG00000049449,1065,RCN1
ENSG00000049540,119,ELN
ENSG00000049541,822,RFC2
ENSG00000049618,4003,ARID1B
ENSG00000049656,1791,CLPTM1L
ENSG00000049759,5486,NEDD4L
ENSG00000049768,14,FOXP3
ENSG00000049769,663,PPP1R3F
ENSG00000049860,441,HEXB
ENSG00000049883,443,PTCD2
ENSG00000050030,1346,NEXMIF
ENSG00000050130,982,JKAMP
ENSG00000050165,5751,DKK3
ENSG00000050327,1,ARHGEF5
ENSG00000050344,252,NFE2L3
ENSG00000050393,1293,MCUR1
ENSG00000050405,709,LIMA1
ENSG00000050426,917,LETMD1
ENSG00000050438,4630,SLC4A8
ENSG00000050555,64,LAMC3
ENSG00000050628,171,PTGER3
ENSG00000050730,38,TNIP3
ENSG00000050748,3183,MAPK9
ENSG00000050767,53,COL23A1
ENSG00000050820,1976,BCAR1
ENSG00000051009,1023,FHIP1B
ENSG00000051108,1247,HERPUD1
ENSG00000051128,444,HOMER3
ENSG00000051180,182,RAD51
ENSG00000051341,203,POLQ
ENSG00000051382,582,PIK3CB
ENSG00000051523,63,CYBA
ENSG00000051596,1031,THOC3
ENSG00000051620,267,HEBP2
ENSG00000051825,852,MPHOSPH9
ENSG00000052126,3526,PLEKHA5
ENSG00000052344,12,PRSS8
ENSG00000052723,1624,SIKE1
ENSG00000052749,1488,RRP12
ENSG00000052795,2654,FNIP2
ENSG00000052802,4730,MSMO1
ENSG00000052841,3263,TTC17
ENSG00000052850,32,ALX4
ENSG00000053108,85,FSTL4
ENSG00000053254,1314,FOXN3
ENSG00000053328,0,METTL24
ENSG00000053371,691,AKR7A2
ENSG00000053372,1414,MRTO4
ENSG00000053438,19822,NNAT
ENSG00000053501,477,USE1
ENSG00000053524,1020,MCF2L2
ENSG00000053702,141,NRIP2
ENSG00000053747,70,LAMA3
ENSG00000053770,2220,AP5M1
ENSG00000053900,999,ANAPC4
ENSG00000053918,10,KCNQ1
ENSG00000054116,1294,TRAPPC3
ENSG00000054118,6708,THRAP3
ENSG00000054148,897,PHPT1
ENSG00000054179,9,ENTPD2
ENSG00000054219,3,LY75
ENSG00000054267,2963,ARID4B
ENSG00000054277,30,OPN3
ENSG00000054282,831,SDCCAG8
ENSG00000054356,8204,PTPRN
ENSG00000054392,187,HHAT
ENSG00000054523,24288,KIF1B
ENSG00000054598,45,FOXC1
ENSG00000054611,560,TBC1D22A
ENSG00000054654,5392,SYNE2
ENSG00000054690,1193,PLEKHH1
ENSG00000054793,14382,ATP9A
ENSG00000054796,0,SPO11
ENSG00000054803,45,CBLN4
ENSG00000054938,5,CHRDL2
ENSG00000054965,6814,FAM168A
ENSG00000054967,425,RELT
ENSG00000054983,1102,GALC
ENSG00000055044,1593,NOP58
ENSG00000055070,2319,SZRD1
ENSG00000055118,2265,KCNH2
ENSG00000055130,2659,CUL1
ENSG00000055147,886,FAM114A2
ENSG00000055163,7748,CYFIP2
ENSG00000055208,1865,TAB2
ENSG00000055211,465,GINM1
ENSG00000055332,1056,EIF2AK2
ENSG00000055483,1249,USP36
ENSG00000055609,3901,KMT2C
ENSG00000055732,38,MCOLN3
ENSG00000055813,289,CCDC85A
ENSG00000055917,3894,PUM2
ENSG00000055950,732,MRPL43
ENSG00000055955,33,ITIH4
ENSG00000055957,5,ITIH1
ENSG00000056050,920,HPF1
ENSG00000056097,5959,ZFR
ENSG00000056277,414,ZNF280C
ENSG00000056291,35,NPFFR2
ENSG00000056487,3340,PHF21B
ENSG00000056558,113,TRAF1
ENSG00000056586,2428,RC3H2
ENSG00000056736,222,IL17RB
ENSG00000056972,90,TRAF3IP2
ENSG00000056998,1310,GYG2
ENSG00000057019,2913,DCBLD2
ENSG00000057149,0,SERPINB3
ENSG00000057252,537,SOAT1
ENSG00000057294,113,PKP2
ENSG00000057468,43,MSH4
ENSG00000057593,27,F7
ENSG00000057608,9667,GDI2
ENSG00000057657,84,PRDM1
ENSG00000057663,732,ATG5
ENSG00000057704,256,TMCC3
ENSG00000057757,2469,PITHD1
ENSG00000057935,1872,MTA3
ENSG00000058056,525,USP13
ENSG00000058063,984,ATP11B
ENSG00000058085,171,LAMC2
ENSG00000058091,1385,CDK14
ENSG00000058262,5236,SEC61A1
ENSG00000058272,2387,PPP1R12A
ENSG00000058335,538,RASGRF1
ENSG00000058404,3430,CAMK2B
ENSG00000058453,1947,CROCC
ENSG00000058600,1194,POLR3E
ENSG00000058668,1768,ATP2B4
ENSG00000058673,13,ZC3H11A
ENSG00000058729,710,RIOK2
ENSG00000058799,758,YIPF1
ENSG00000058804,813,NDC1
ENSG00000058866,60,DGKG
ENSG00000059122,2523,FLYWCH1
ENSG00000059145,276,UNKL
ENSG00000059377,77,TBXAS1
ENSG00000059378,31,PARP12
ENSG00000059573,2157,ALDH18A1
ENSG00000059588,1607,TARBP1
ENSG00000059691,901,GATB
ENSG00000059728,971,MXD1
ENSG00000059758,1662,CDK17
ENSG00000059769,420,DNAJC25
ENSG00000059804,3059,SLC2A3
ENSG00000059915,3702,PSD
ENSG00000060069,962,CTDP1
