GeneID,Count,GeneName
ENSG00000026103,144,FAS
ENSG00000026297,345,RNASET2
ENSG00000026508,36,CD44
ENSG00000026559,95,KCNG1
ENSG00000026652,5634,AGPAT4
ENSG00000026751,12,SLAMF7
ENSG00000026950,470,BTN3A1
ENSG00000027001,292,MIPEP
ENSG00000027075,44,PRKCH
ENSG00000027644,16,INSRR
ENSG00000027697,933,IFNGR1
ENSG00000027847,635,B4GALT7
ENSG00000027869,15,SH2D2A
ENSG00000028116,44,VRK2
ENSG00000028137,20,TNFRSF1B
ENSG00000028203,4296,VEZT
ENSG00000028277,2156,POU2F2
ENSG00000028310,1989,BRD9
ENSG00000028528,2975,SNX1
ENSG00000028839,1048,TBPL1
ENSG00000029153,579,ARNTL2
ENSG00000029363,7577,BCLAF1
ENSG00000029364,2437,SLC39A9
ENSG00000029534,1290,ANK1
ENSG00000029559,2,IBSP
ENSG00000029639,192,TFB1M
ENSG00000029725,4983,RABEP1
ENSG00000029993,5824,HMGB3
ENSG00000030066,2334,NUP160
ENSG00000030110,455,BAK1
ENSG00000030304,10,MUSK
ENSG00000030419,242,IKZF2
ENSG00000030582,1704,GRN
ENSG00000031003,2211,FAM13B
ENSG00000031081,62,ARHGAP31
ENSG00000031691,168,CENPQ
ENSG00000031698,9456,SARS1
ENSG00000031823,2141,RANBP3
ENSG00000032219,2397,ARID4A
ENSG00000032389,1093,EIPR1
ENSG00000032444,1421,PNPLA6
ENSG00000032742,551,IFT88
ENSG00000033011,422,ALG1
ENSG00000033030,1008,ZCCHC8
ENSG00000033050,562,ABCF2
ENSG00000033100,1362,CHPF2
ENSG00000033122,1648,LRRC7
ENSG00000033170,1336,FUT8
ENSG00000033178,2026,UBA6
ENSG00000033327,4792,GAB2
ENSG00000033627,8727,ATP6V0A1
ENSG00000033800,1407,PIAS1
ENSG00000033867,1327,SLC4A7
ENSG00000034053,5145,APBA2
ENSG00000034152,302,MAP2K3
ENSG00000034239,7,EFCAB1
ENSG00000034510,43692,TMSB10
ENSG00000034533,176,ASTE1
ENSG00000034677,1312,RNF19A
ENSG00000034693,337,PEX3
ENSG00000034713,3488,GABARAPL2
ENSG00000034971,0,MYOC
ENSG00000035115,750,SH3YL1
ENSG00000035141,1226,FAM136A
ENSG00000035403,2690,VCL
ENSG00000035499,419,DEPDC1B
ENSG00000035664,179,DAPK2
ENSG00000035681,810,NSMAF
ENSG00000035687,1155,ADSS2
ENSG00000035720,0,STAP1
ENSG00000035862,4093,TIMP2
ENSG00000035928,1853,RFC1
ENSG00000036054,1158,TBC1D23
ENSG00000036257,3015,CUL3
ENSG00000036448,214,MYOM2
ENSG00000036473,1,OTC
ENSG00000036530,1043,CYP46A1
ENSG00000036549,1173,ZZZ3
ENSG00000036565,60,SLC18A1
ENSG00000036672,98,USP2
ENSG00000036828,10,CASR
ENSG00000037042,834,TUBG2
ENSG00000037241,843,RPL26L1
ENSG00000037280,153,FLT4
ENSG00000037474,1433,NSUN2
ENSG00000037637,1909,FBXO42
ENSG00000037749,2174,MFAP3
ENSG00000037757,265,MRI1
ENSG00000037897,149,METTL1
ENSG00000037965,32,HOXC8
ENSG00000038002,199,AGA
ENSG00000038210,210,PI4K2B
ENSG00000038219,6495,BOD1L1
ENSG00000038274,1069,MAT2B
ENSG00000038295,77,TLL1
ENSG00000038358,2174,EDC4
ENSG00000038382,8255,TRIO
ENSG00000038427,6932,VCAN
ENSG00000038532,1796,CLEC16A
ENSG00000038945,26,MSR1
ENSG00000039068,58,CDH1
ENSG00000039123,2896,MTREX
ENSG00000039139,150,DNAH5
ENSG00000039319,1147,ZFYVE16
ENSG00000039523,1791,RIPOR1
ENSG00000039537,20,C6
ENSG00000039560,3641,RAI14
ENSG00000039600,7,SOX30
ENSG00000039650,715,PNKP
ENSG00000039987,2,BEST2
ENSG00000040199,1049,PHLPP2
ENSG00000040275,776,SPDL1
ENSG00000040341,3649,STAU2
ENSG00000040487,598,SLC66A1
ENSG00000040531,462,CTNS
ENSG00000040608,336,RTN4R
ENSG00000040633,1918,PHF23
ENSG00000040731,1130,CDH10
ENSG00000040933,3251,INPP4A
ENSG00000041353,609,RAB27B
ENSG00000041357,3766,PSMA4
ENSG00000041515,806,MYO16
ENSG00000041802,1268,LSG1
ENSG00000041880,140,PARP3
ENSG00000041982,440,TNC
ENSG00000041988,512,THAP3
ENSG00000042062,34,RIPOR3
ENSG00000042088,755,TDP1
ENSG00000042286,96,AIFM2
ENSG00000042304,22,C2orf83
ENSG00000042317,808,SPATA7
ENSG00000042429,303,MED17
ENSG00000042445,894,RETSAT
ENSG00000042493,3,CAPG
ENSG00000042753,2094,AP2S1
ENSG00000042781,89,USH2A
ENSG00000042813,0,ZPBP
ENSG00000042832,232,TG
ENSG00000042980,15,ADAM28
ENSG00000043039,45,BARX2
ENSG00000043093,831,DCUN1D1
ENSG00000043143,221,JADE2
ENSG00000043355,648,ZIC2
ENSG00000043462,14,LCP2
ENSG00000043514,743,TRIT1
ENSG00000043591,21,ADRB1
ENSG00000044012,0,GUCA2B
ENSG00000044090,1565,CUL7
ENSG00000044115,5198,CTNNA1
ENSG00000044446,537,PHKA2
ENSG00000044459,366,CNTLN
ENSG00000044524,2622,EPHA3
ENSG00000044574,12899,HSPA5
ENSG00000046604,379,DSG2
ENSG00000046647,387,GEMIN8
ENSG00000046651,1055,OFD1
ENSG00000046653,3992,GPM6B
ENSG00000046774,0,MAGEC2
ENSG00000046889,285,PREX2
ENSG00000047056,2405,WDR37
ENSG00000047188,1691,YTHDC2
ENSG00000047230,980,CTPS2
ENSG00000047249,2993,ATP6V1H
ENSG00000047315,5463,POLR2B
ENSG00000047346,1013,FAM214A
ENSG00000047365,132,ARAP2
ENSG00000047410,6673,TPR
ENSG00000047457,31,CP
ENSG00000047578,977,KATNIP
ENSG00000047579,741,DTNBP1
ENSG00000047597,227,XK
ENSG00000047617,126,ANO2
ENSG00000047621,1004,C12orf4
ENSG00000047634,395,SCML1
ENSG00000047644,923,WWC3
ENSG00000047648,52,ARHGAP6
ENSG00000047662,124,FAM184B
ENSG00000047849,10169,MAP4
ENSG00000047932,2045,GOPC
ENSG00000047936,14,ROS1
ENSG00000048028,601,USP28
ENSG00000048052,1859,HDAC9
ENSG00000048140,3021,TSPAN17
ENSG00000048162,342,NOP16
ENSG00000048342,832,CC2D2A
ENSG00000048392,865,RRM2B
ENSG00000048405,328,ZNF800
ENSG00000048462,0,TNFRSF17
ENSG00000048471,1306,SNX29
ENSG00000048540,1465,LMO3
ENSG00000048544,855,MRPS10
ENSG00000048545,2,GUCA1A
ENSG00000048649,5510,RSF1
ENSG00000048707,2326,VPS13D
ENSG00000048740,3103,CELF2
ENSG00000048828,1333,FAM120A
ENSG00000048991,4091,R3HDM1
ENSG00000049089,74,COL9A2
ENSG00000049130,1434,KITLG
ENSG00000049167,692,ERCC8
ENSG00000049192,86,ADAMTS6
ENSG00000049239,1107,H6PD
ENSG00000049245,626,VAMP3
ENSG00000049246,222,PER3
ENSG00000049247,448,UTS2
ENSG00000049249,266,TNFRSF9
ENSG00000049283,2,EPN3
ENSG00000049323,627,LTBP1
ENSG00000049449,1030,RCN1
ENSG00000049540,127,ELN
ENSG00000049541,765,RFC2
ENSG00000049618,4066,ARID1B
ENSG00000049656,1799,CLPTM1L
ENSG00000049759,5607,NEDD4L
ENSG00000049768,23,FOXP3
ENSG00000049769,649,PPP1R3F
ENSG00000049860,507,HEXB
ENSG00000049883,439,PTCD2
ENSG00000050030,1536,NEXMIF
ENSG00000050130,1101,JKAMP
ENSG00000050165,5922,DKK3
ENSG00000050327,2,ARHGEF5
ENSG00000050344,242,NFE2L3
ENSG00000050393,1468,MCUR1
ENSG00000050405,803,LIMA1
ENSG00000050426,910,LETMD1
ENSG00000050438,5106,SLC4A8
ENSG00000050555,77,LAMC3
ENSG00000050628,239,PTGER3
ENSG00000050730,21,TNIP3
ENSG00000050748,3324,MAPK9
ENSG00000050767,18,COL23A1
ENSG00000050820,2051,BCAR1
ENSG00000051009,1089,FHIP1B
ENSG00000051108,1167,HERPUD1
ENSG00000051128,418,HOMER3
ENSG00000051180,162,RAD51
ENSG00000051341,278,POLQ
ENSG00000051382,605,PIK3CB
ENSG00000051523,56,CYBA
ENSG00000051596,1294,THOC3
ENSG00000051620,224,HEBP2
ENSG00000051825,866,MPHOSPH9
ENSG00000052126,3749,PLEKHA5
ENSG00000052344,20,PRSS8
ENSG00000052723,1484,SIKE1
ENSG00000052749,1467,RRP12
ENSG00000052795,2761,FNIP2
ENSG00000052802,5234,MSMO1
ENSG00000052841,3119,TTC17
ENSG00000052850,34,ALX4
ENSG00000053108,138,FSTL4
ENSG00000053254,1220,FOXN3
ENSG00000053328,10,METTL24
ENSG00000053371,633,AKR7A2
ENSG00000053372,1258,MRTO4
ENSG00000053438,22974,NNAT
ENSG00000053501,530,USE1
ENSG00000053524,1081,MCF2L2
ENSG00000053702,134,NRIP2
ENSG00000053747,77,LAMA3
ENSG00000053770,2066,AP5M1
ENSG00000053900,1203,ANAPC4
ENSG00000053918,7,KCNQ1
ENSG00000054116,1226,TRAPPC3
ENSG00000054118,6609,THRAP3
ENSG00000054148,798,PHPT1
ENSG00000054179,10,ENTPD2
ENSG00000054219,19,LY75
ENSG00000054267,3061,ARID4B
ENSG00000054277,57,OPN3
ENSG00000054282,802,SDCCAG8
ENSG00000054356,9122,PTPRN
ENSG00000054392,162,HHAT
ENSG00000054523,24239,KIF1B
ENSG00000054598,72,FOXC1
ENSG00000054611,577,TBC1D22A
ENSG00000054654,5534,SYNE2
ENSG00000054690,1156,PLEKHH1
ENSG00000054793,14143,ATP9A
ENSG00000054796,0,SPO11
ENSG00000054803,21,CBLN4
ENSG00000054938,4,CHRDL2
ENSG00000054965,7345,FAM168A
ENSG00000054967,396,RELT
ENSG00000054983,1060,GALC
ENSG00000055044,1624,NOP58
ENSG00000055070,2123,SZRD1
ENSG00000055118,2331,KCNH2
ENSG00000055130,2875,CUL1
ENSG00000055147,791,FAM114A2
ENSG00000055163,8571,CYFIP2
ENSG00000055208,1686,TAB2
ENSG00000055211,514,GINM1
ENSG00000055332,1181,EIF2AK2
ENSG00000055483,1171,USP36
ENSG00000055609,4094,KMT2C
ENSG00000055732,52,MCOLN3
ENSG00000055813,249,CCDC85A
ENSG00000055917,3855,PUM2
ENSG00000055950,918,MRPL43
ENSG00000055955,16,ITIH4
ENSG00000055957,2,ITIH1
ENSG00000056050,908,HPF1
ENSG00000056097,6586,ZFR
ENSG00000056277,302,ZNF280C
ENSG00000056291,49,NPFFR2
ENSG00000056487,3330,PHF21B
ENSG00000056558,139,TRAF1
ENSG00000056586,2502,RC3H2
ENSG00000056736,201,IL17RB
ENSG00000056972,113,TRAF3IP2
ENSG00000056998,1109,GYG2
ENSG00000057019,3105,DCBLD2
ENSG00000057149,0,SERPINB3
ENSG00000057252,474,SOAT1
ENSG00000057294,149,PKP2
ENSG00000057468,28,MSH4
ENSG00000057593,47,F7
ENSG00000057608,9750,GDI2
ENSG00000057657,102,PRDM1
ENSG00000057663,750,ATG5
ENSG00000057704,342,TMCC3
ENSG00000057757,2496,PITHD1
ENSG00000057935,1919,MTA3
ENSG00000058056,598,USP13
ENSG00000058063,716,ATP11B
ENSG00000058085,113,LAMC2
ENSG00000058091,1170,CDK14
ENSG00000058262,5603,SEC61A1
ENSG00000058272,2508,PPP1R12A
ENSG00000058335,653,RASGRF1
ENSG00000058404,3752,CAMK2B
ENSG00000058453,2127,CROCC
ENSG00000058600,1098,POLR3E
ENSG00000058668,1775,ATP2B4
ENSG00000058673,4,ZC3H11A
ENSG00000058729,925,RIOK2
ENSG00000058799,920,YIPF1
ENSG00000058804,887,NDC1
ENSG00000058866,101,DGKG
ENSG00000059122,2299,FLYWCH1
ENSG00000059145,344,UNKL
ENSG00000059377,62,TBXAS1
ENSG00000059378,30,PARP12
ENSG00000059573,2363,ALDH18A1
ENSG00000059588,1772,TARBP1
ENSG00000059691,974,GATB
ENSG00000059728,874,MXD1
ENSG00000059758,1743,CDK17
ENSG00000059769,522,DNAJC25
ENSG00000059804,3156,SLC2A3
ENSG00000059915,3789,PSD
