"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7179","CORUM","GNAS-L-GNB5-GNG8 complex",3383,2668,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAS-L-GNB5-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7178","CORUM","GNAS-L-GNB4-GNG8 complex",3383,2667,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAS-L-GNB4-GNG8 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:7177","CORUM","GNAS-L-GNB3-GNG8 complex",3383,2666,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAS-L-GNB3-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7176","CORUM","GNAS-L-GNB2-GNG8 complex",3383,2665,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAS-L-GNB2-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7175","CORUM","GNAS-L-GNB1-GNG8 complex",3383,2664,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAS-L-GNB1-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7075","CORUM","GNAI1-GNB5-GNG8 complex",3383,2572,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAI1-GNB5-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7074","CORUM","GNAI1-GNB4-GNG8 complex",3383,2571,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAI1-GNB4-GNG8 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:7073","CORUM","GNAI1-GNB3-GNG8 complex",3383,2570,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAI1-GNB3-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7421","CORUM","TSPY1-TSPYL5-USP7 complex",3383,2831,"CORUM","TSPYL5","TSPYL5","ENSG00000180543","CORUM - TSPY1-TSPYL5-USP7 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:7389","CORUM","Potassium channel complex (KCNA1, KCNA2, KCNAB2)",3383,2817,"CORUM","KCNA1","KCNA1","ENSG00000111262","CORUM - Potassium channel complex (KCNA1, KCNA2, KCNAB2)"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7071","CORUM","GNAI1-GNB1-GNG8 complex",3383,2568,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAI1-GNB1-GNG8 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7042","CORUM","PDZK1-PLCB3- SSTR2 complex",3383,2544,"CORUM","SSTR2","SSTR2","ENSG00000180616","CORUM - PDZK1-PLCB3- SSTR2 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:6717","CORUM","KCNQ3-KCNQ5 complex",3383,2328,"CORUM","KCNQ5","KCNQ5","ENSG00000185760","CORUM - KCNQ3-KCNQ5 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:5748","CORUM","2AR-mGluR2 complex",3383,1799,"CORUM","ADRA2A","ADRA2A","ENSG00000150594","CORUM - 2AR-mGluR2 complex"
"query_1",TRUE,0.005625379186526,2,6,1,0.166666666666667,0.5,"CORUM:5747","CORUM","2AR-mGluR2 complex",3383,1798,"CORUM","ADRA2A","ADRA2A","ENSG00000150594","CORUM - 2AR-mGluR2 complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:1787","CORUM","Nogo-potassium channel complex",3383,832,"CORUM","KCNA1","KCNA1","ENSG00000111262","CORUM - Nogo-potassium channel complex"
"query_1",TRUE,0.005625379186526,3,6,1,0.166666666666667,0.333333333333333,"CORUM:7072","CORUM","GNAI1-GNB2-GNG8 complex",3383,2569,"CORUM","GNG8","GNG8","ENSG00000167414","CORUM - GNAI1-GNB2-GNG8 complex"
