"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.010278546872184,2,49,2,0.0408163265306122,1,"CORUM:6913","CORUM","ELN-FBLN2-FBN1 complex",3383,2458,"CORUM,CORUM","FBN1,FBLN2","FBN1,FBLN2","ENSG00000166147,ENSG00000163520","CORUM - ELN-FBLN2-FBN1 complex"
"query_1",TRUE,0.010278546872184,2,49,2,0.0408163265306122,1,"CORUM:6514","CORUM","SLN-ATP2A1 complex",3383,2189,"CORUM,CORUM","ATP2A1,SLN","ATP2A1,SLN","ENSG00000196296,ENSG00000170290","CORUM - SLN-ATP2A1 complex"
"query_1",TRUE,0.0152749360423805,3,49,2,0.0408163265306122,0.666666666666667,"CORUM:6515","CORUM","SLN-PLN-SERCA1A complex",3383,2190,"CORUM,CORUM","ATP2A1,SLN","ATP2A1,SLN","ENSG00000196296,ENSG00000170290","CORUM - SLN-PLN-SERCA1A complex"
"query_1",TRUE,0.0152749360423805,3,49,2,0.0408163265306122,0.666666666666667,"CORUM:3059","CORUM","ITGA11-ITGB1-COL1A1 complex",3383,1366,"CORUM,CORUM","COL1A1,ITGA11","COL1A1,ITGA11","ENSG00000108821,ENSG00000137809","CORUM - ITGA11-ITGB1-COL1A1 complex"
"query_1",TRUE,0.0399827393989333,5,49,2,0.0408163265306122,0.4,"CORUM:343","CORUM","Sarcoglycan-sarcospan complex SG-SPN",3383,200,"CORUM,CORUM","SGCD,SGCA","SGCD,SGCA","ENSG00000170624,ENSG00000108823","CORUM - Sarcoglycan-sarcospan complex SG-SPN"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2385","CORUM","ITGA5-ITGB4 complex",3383,1017,"CORUM","ITGA5","ITGA5","ENSG00000161638","CORUM - ITGA5-ITGB4 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2434","CORUM","ITGA1-ITGB1-COL6A3 complex",3383,1044,"CORUM","ITGA1","ITGA1","ENSG00000213949","CORUM - ITGA1-ITGB1-COL6A3 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2417","CORUM","ITGA4-ITGB1-EMILIN1 complex",3383,1030,"CORUM","EMILIN1","EMILIN1","ENSG00000138080","CORUM - ITGA4-ITGB1-EMILIN1 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2435","CORUM","ITGA1-ITGB1-PTPN2 complex",3383,1045,"CORUM","ITGA1","ITGA1","ENSG00000213949","CORUM - ITGA1-ITGB1-PTPN2 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2437","CORUM","ITGA6-ITGB1-CYR61 complex",3383,1047,"CORUM","CCN1","CCN1","ENSG00000142871","CORUM - ITGA6-ITGB1-CYR61 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:6432","CORUM","TTN-TCAP complex",3383,2122,"CORUM","TTN","TTN","ENSG00000155657","CORUM - TTN-TCAP complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:2688","CORUM","MMP14-CLDN1 complex",3383,1129,"CORUM","MMP14","MMP14","ENSG00000157227","CORUM - MMP14-CLDN1 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:5770","CORUM","RUNX1-CBF-beta-DNA complex",3383,1808,"CORUM","RUNX1","RUNX1","ENSG00000159216","CORUM - RUNX1-CBF-beta-DNA complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:6088","CORUM","Seipin-AGPAT2 complex",3383,1881,"CORUM","AGPAT2","AGPAT2","ENSG00000169692","CORUM - Seipin-AGPAT2 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:311","CORUM","Cell cycle kinase complex CDK2",3383,186,"CORUM","CCND1","CCND1","ENSG00000110092","CORUM - Cell cycle kinase complex CDK2"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:312","CORUM","Cell cycle kinase complex CDK4",3383,187,"CORUM","CCND1","CCND1","ENSG00000110092","CORUM - Cell cycle kinase complex CDK4"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:422","CORUM","Beta-dystroglycan-caveolin-3 complex",3383,240,"CORUM","CAV3","CAV3","ENSG00000182533","CORUM - Beta-dystroglycan-caveolin-3 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:426","CORUM","Meprin A",3383,244,"CORUM","MEP1A","MEP1A","ENSG00000112818","CORUM - Meprin A"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:764","CORUM","Dysferlin-affixin complex",3383,425,"CORUM","DYSF","DYSF","ENSG00000135636","CORUM - Dysferlin-affixin complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:1633","CORUM","CyclinD1-CDK4-CDK6 complex",3383,797,"CORUM","CCND1","CCND1","ENSG00000110092","CORUM - CyclinD1-CDK4-CDK6 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:1634","CORUM","CyclinD1-CDK4-p21 complex",3383,798,"CORUM","CCND1","CCND1","ENSG00000110092","CORUM - CyclinD1-CDK4-p21 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:7509","CORUM","IL1RAP-IL1RL1-KIT complex",3383,2864,"CORUM","IL1RL1","IL1RL1","ENSG00000115602","CORUM - IL1RAP-IL1RL1-KIT complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:7405","CORUM","TMEM173-TBK1 complex",3383,2821,"CORUM","STING1","STING1","ENSG00000184584","CORUM - TMEM173-TBK1 complex"
"query_1",TRUE,0.0463916134365506,2,49,1,0.0204081632653061,0.5,"CORUM:7363","CORUM","EYA1-SIX1 complex",3383,2794,"CORUM","SIX1","SIX1","ENSG00000126778","CORUM - EYA1-SIX1 complex"
