"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.0028497759037475,4,14,2,0.142857142857143,0.5,"CORUM:7378","CORUM","KHDC3L-NLRP5-OOEP-TLE6 complex",3383,2807,"CORUM,CORUM","KHDC3L,TLE6","KHDC3L,TLE6","ENSG00000203908,ENSG00000104953","CORUM - KHDC3L-NLRP5-OOEP-TLE6 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:6520","CORUM","Harmonin-SANS complex",3383,2195,"CORUM","USH1G","USH1G","ENSG00000182040","CORUM - Harmonin-SANS complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:6530","CORUM","MYO7A-PDZD7 complex",3383,2205,"CORUM","PDZD7","PDZD7","ENSG00000186862","CORUM - MYO7A-PDZD7 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:6808","CORUM","ADRB1-CXCR4 complex",3383,2388,"CORUM","ADRB1","ADRB1","ENSG00000043591","CORUM - ADRB1-CXCR4 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:7038","CORUM","BVR-PKCD-ERK2 complex",3383,2541,"CORUM","PRKCD","PRKCD","ENSG00000163932","CORUM - BVR-PKCD-ERK2 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:6440","CORUM","CHRNA2-CHRNB4 complex",3383,2129,"CORUM","CHRNA2","CHRNA2","ENSG00000120903","CORUM - CHRNA2-CHRNB4 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:6297","CORUM","vWF-GPIb complex",3383,2038,"CORUM","GP1BA","GP1BA","ENSG00000185245","CORUM - vWF-GPIb complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:4869","CORUM","beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)",3383,1549,"CORUM","ADRB1","ADRB1","ENSG00000043591","CORUM - beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:5375","CORUM","EGR-EP300 complex",3383,1655,"CORUM","EGR1","EGR1","ENSG00000120738","CORUM - EGR-EP300 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:878","CORUM","PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex",3383,494,"CORUM","ADRB1","ADRB1","ENSG00000043591","CORUM - PKA (RII-alpha and RII-beta)-AKAP5-ADRB1 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:2029","CORUM","BNIP2-ARHGAP8 complex",3383,894,"CORUM","ARHGAP8","ARHGAP8","ENSG00000241484","CORUM - BNIP2-ARHGAP8 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:2695","CORUM","ETS2-FOS-JUN complex",3383,1133,"CORUM","FOS","FOS","ENSG00000170345","CORUM - ETS2-FOS-JUN complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:2471","CORUM","SRC-PRKCD-CDCP1 complex",3383,1063,"CORUM","PRKCD","PRKCD","ENSG00000163932","CORUM - SRC-PRKCD-CDCP1 complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:2694","CORUM","ERG-JUN-FOS DNA-protein complex",3383,1132,"CORUM","FOS","FOS","ENSG00000170345","CORUM - ERG-JUN-FOS DNA-protein complex"
"query_1",TRUE,0.0165215404605037,2,14,1,0.0714285714285714,0.5,"CORUM:7405","CORUM","TMEM173-TBK1 complex",3383,2821,"CORUM","STING1","STING1","ENSG00000184584","CORUM - TMEM173-TBK1 complex"
"query_1",TRUE,0.0176676441311774,3,14,1,0.0714285714285714,0.333333333333333,"CORUM:6235","CORUM","c-Fos-c-Jun-SAF-1 complex",3383,1993,"CORUM","FOS","FOS","ENSG00000170345","CORUM - c-Fos-c-Jun-SAF-1 complex"
"query_1",TRUE,0.0176676441311774,3,14,1,0.0714285714285714,0.333333333333333,"CORUM:1519","CORUM","IL6ST-PRKCD-STAT3 complex",3383,771,"CORUM","PRKCD","PRKCD","ENSG00000163932","CORUM - IL6ST-PRKCD-STAT3 complex"
"query_1",TRUE,0.0176676441311774,3,14,1,0.0714285714285714,0.333333333333333,"CORUM:6871","CORUM","AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced",3383,2432,"CORUM","STING1","STING1","ENSG00000184584","CORUM - AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced"
"query_1",TRUE,0.0176676441311774,3,14,1,0.0714285714285714,0.333333333333333,"CORUM:2906","CORUM","Respiratory chain complex I (intermediate II/230kD), mitochondrial",3383,1278,"CORUM","NDUFV2","NDUFV2","ENSG00000178127","CORUM - Respiratory chain complex I (intermediate II/230kD), mitochondrial"
"query_1",TRUE,0.0176676441311774,3,14,1,0.0714285714285714,0.333333333333333,"CORUM:2693","CORUM","NFAT-JUN-FOS DNA-protein complex",3383,1131,"CORUM","FOS","FOS","ENSG00000170345","CORUM - NFAT-JUN-FOS DNA-protein complex"
