GeneID,Count,GeneName
ENSG00000006831,2968,ADIPOR2
ENSG00000006837,42,CDKL3
ENSG00000007001,10,UPP2
ENSG00000007038,0,PRSS21
ENSG00000007047,3443,MARK4
ENSG00000007062,413,PROM1
ENSG00000007080,3134,CCDC124
ENSG00000007129,199,CEACAM21
ENSG00000007168,9274,PAFAH1B1
ENSG00000007171,4,NOS2
ENSG00000007174,109,DNAH9
ENSG00000007202,2558,KIAA0100
ENSG00000007216,0,SLC13A2
ENSG00000007237,1690,GAS7
ENSG00000007255,278,TRAPPC6A
ENSG00000007264,345,MATK
ENSG00000007306,0,CEACAM7
ENSG00000007312,1,CD79B
ENSG00000007314,0,SCN4A
ENSG00000007341,391,ST7L
ENSG00000007350,507,TKTL1
ENSG00000007372,1805,PAX6
ENSG00000007376,368,RPUSD1
ENSG00000007384,260,RHBDF1
ENSG00000007392,1664,LUC7L
ENSG00000007402,4369,CACNA2D2
ENSG00000007516,984,BAIAP3
ENSG00000007520,798,TSR3
ENSG00000007541,1124,PIGQ
ENSG00000007545,537,CRAMP1
ENSG00000007866,178,TEAD3
ENSG00000007908,0,SELE
ENSG00000007923,1054,DNAJC11
ENSG00000007933,0,FMO3
ENSG00000007944,164,MYLIP
ENSG00000007952,18,NOX1
ENSG00000007968,204,E2F2
ENSG00000008018,2239,PSMB1
ENSG00000008056,1620,SYN1
ENSG00000008083,1863,JARID2
ENSG00000008086,1538,CDKL5
ENSG00000008118,157,CAMK1G
ENSG00000008128,19,CDK11A
ENSG00000008130,1069,NADK
ENSG00000008196,4049,TFAP2B
ENSG00000008197,13,TFAP2D
ENSG00000008226,11,DLEC1
ENSG00000008256,1175,CYTH3
ENSG00000008277,3005,ADAM22
ENSG00000008282,1683,SYPL1
ENSG00000008283,1872,CYB561
ENSG00000008294,9197,SPAG9
ENSG00000008300,5967,CELSR3
ENSG00000008311,1806,AASS
ENSG00000008323,6,PLEKHG6
ENSG00000008324,365,SS18L2
ENSG00000008382,273,MPND
ENSG00000008394,3184,MGST1
ENSG00000008405,859,CRY1
ENSG00000008438,0,PGLYRP1
ENSG00000008441,5590,NFIX
ENSG00000008513,1172,ST3GAL1
ENSG00000008516,13,MMP25
ENSG00000008517,29,IL32
ENSG00000008710,2244,PKD1
ENSG00000008735,6270,MAPK8IP2
ENSG00000008838,3296,MED24
ENSG00000008853,1829,RHOBTB2
ENSG00000008869,1734,HEATR5B
ENSG00000008952,11136,SEC62
ENSG00000008988,16382,RPS20
ENSG00000009307,24686,CSDE1
ENSG00000009335,1649,UBE3C
ENSG00000009413,3801,REV3L
ENSG00000009694,3309,TENM1
ENSG00000009709,1552,PAX7
ENSG00000009724,63,MASP2
ENSG00000009765,0,IYD
ENSG00000009780,297,FAM76A
ENSG00000009790,18,TRAF3IP3
ENSG00000009830,1698,POMT2
ENSG00000009844,3305,VTA1
ENSG00000009950,29,MLXIPL
ENSG00000009954,6425,BAZ1B
ENSG00000010017,1695,RANBP9
ENSG00000010030,13,ETV7
ENSG00000010072,356,SPRTN
ENSG00000010165,958,METTL13
ENSG00000010219,215,DYRK4
ENSG00000010244,2672,ZNF207
ENSG00000010256,4269,UQCRC1
ENSG00000010270,3654,STARD3NL
ENSG00000010278,3150,CD9
ENSG00000010282,0,HHATL
ENSG00000010292,2270,NCAPD2
ENSG00000010295,394,IFFO1
ENSG00000010310,29,GIPR
ENSG00000010318,107,PHF7
ENSG00000010319,34,SEMA3G
ENSG00000010322,6210,NISCH
ENSG00000010327,0,STAB1
ENSG00000010361,238,FUZ
ENSG00000010379,10,SLC6A13
ENSG00000010404,816,IDS
ENSG00000010438,2,PRSS3
ENSG00000010539,351,ZNF200
ENSG00000010610,43,CD4
ENSG00000010626,254,LRRC23
ENSG00000010671,11,BTK
ENSG00000010704,0,HFE
ENSG00000010803,943,SCMH1
ENSG00000010810,9121,FYN
ENSG00000010818,2521,HIVEP2
ENSG00000010932,12,FMO1
ENSG00000011007,1750,ELOA
ENSG00000011009,1416,LYPLA2
ENSG00000011021,3964,CLCN6
ENSG00000011028,4288,MRC2
ENSG00000011052,0,NME1-NME2
ENSG00000011083,228,SLC6A7
ENSG00000011105,1932,TSPAN9
ENSG00000011114,1029,BTBD7
ENSG00000011132,215,APBA3
ENSG00000011143,357,MKS1
ENSG00000011198,840,ABHD5
ENSG00000011201,2927,ANOS1
ENSG00000011243,1169,AKAP8L
ENSG00000011258,1661,MBTD1
ENSG00000011260,1048,UTP18
ENSG00000011275,2068,RNF216
ENSG00000011295,2989,TTC19
ENSG00000011304,4183,PTBP1
ENSG00000011332,2109,DPF1
ENSG00000011347,4327,SYT7
ENSG00000011376,2540,LARS2
ENSG00000011405,1882,PIK3C2A
ENSG00000011422,34,PLAUR
ENSG00000011426,935,ANLN
ENSG00000011451,4707,WIZ
ENSG00000011454,3963,RABGAP1
ENSG00000011465,361,DCN
ENSG00000011478,362,QPCTL
ENSG00000011485,2189,PPP5C
ENSG00000011523,1797,CEP68
ENSG00000011566,1035,MAP4K3
ENSG00000011590,3,ZBTB32
ENSG00000011600,6,TYROBP
ENSG00000011638,533,LDAF1
ENSG00000011677,3767,GABRA3
ENSG00000012048,569,BRCA1
ENSG00000012061,777,ERCC1
ENSG00000012124,8,CD22
ENSG00000012171,91,SEMA3B
ENSG00000012174,3061,MBTPS2
ENSG00000012211,0,PRICKLE3
ENSG00000012223,0,LTF
ENSG00000012232,8441,EXTL3
ENSG00000012504,0,NR1H4
ENSG00000012660,5842,ELOVL5
ENSG00000012779,8,ALOX5
ENSG00000012817,770,KDM5D
ENSG00000012822,1314,CALCOCO1
ENSG00000012963,1146,UBR7
ENSG00000012983,1103,MAP4K5
ENSG00000013016,687,EHD3
ENSG00000013275,2653,PSMC4
ENSG00000013288,2161,MAN2B2
ENSG00000013293,2389,SLC7A14
ENSG00000013297,0,CLDN11
ENSG00000013306,1279,SLC25A39
ENSG00000013364,176,MVP
ENSG00000013374,1421,NUB1
ENSG00000013375,1203,PGM3
ENSG00000013392,401,RWDD2A
ENSG00000013441,1147,CLK1
ENSG00000013503,582,POLR3B
ENSG00000013523,317,ANGEL1
ENSG00000013561,1520,RNF14
ENSG00000013563,66,DNASE1L1
ENSG00000013573,591,DDX11
ENSG00000013583,260,HEBP1
ENSG00000013588,28,GPRC5A
ENSG00000013619,660,MAMLD1
ENSG00000013725,5,CD6
ENSG00000013810,1258,TACC3
ENSG00000014123,1262,UFL1
ENSG00000014138,61,POLA2
ENSG00000014164,966,ZC3H3
ENSG00000014216,3045,CAPN1
ENSG00000014257,0,ACP3
ENSG00000014641,4250,MDH1
ENSG00000014824,4604,SLC30A9
ENSG00000014914,39,MTMR11
ENSG00000014919,873,COX15
ENSG00000015133,1721,CCDC88C
ENSG00000015153,708,YAF2
ENSG00000015171,5520,ZMYND11
ENSG00000015285,25,WAS
ENSG00000015413,0,DPEP1
ENSG00000015475,592,BID
ENSG00000015479,58,MATR3
ENSG00000015520,13,NPC1L1
ENSG00000015532,934,XYLT2
ENSG00000015568,46,RGPD5
ENSG00000015592,10983,STMN4
ENSG00000015676,4655,NUDCD3
ENSG00000016082,0,ISL1
ENSG00000016391,157,CHDH
ENSG00000016402,14,IL20RA
ENSG00000016490,0,CLCA1
ENSG00000016602,0,CLCA4
ENSG00000016864,1956,GLT8D1
ENSG00000017260,7200,ATP2C1
ENSG00000017427,8,IGF1
ENSG00000017483,100,SLC38A5
ENSG00000017797,1659,RALBP1
ENSG00000018189,13419,RUFY3
ENSG00000018236,14639,CNTN1
ENSG00000018280,12,SLC11A1
ENSG00000018408,657,WWTR1
ENSG00000018510,2040,AGPS
ENSG00000018607,14,ZNF285CP
ENSG00000018610,678,STEEP1
ENSG00000018625,29445,ATP1A2
ENSG00000018699,448,TTC27
ENSG00000018869,110,ZNF582
ENSG00000019102,30,VSIG2
ENSG00000019144,1878,PHLDB1
ENSG00000019169,1,MARCO
ENSG00000019186,20,CYP24A1
ENSG00000019485,815,PRDM11
ENSG00000019505,8602,SYT13
ENSG00000019549,34,SNAI2
ENSG00000019582,246,CD74
ENSG00000019991,28,HGF
ENSG00000019995,710,ZRANB1
ENSG00000020129,3211,NCDN
ENSG00000020181,52,ADGRA2
ENSG00000020219,0,CCT8L1P
ENSG00000020256,864,ZFP64
ENSG00000020426,261,MNAT1
ENSG00000020577,591,SAMD4A
ENSG00000020633,20,RUNX3
ENSG00000020922,524,MRE11
ENSG00000021300,220,PLEKHB1
ENSG00000021355,30,SERPINB1
ENSG00000021461,11,CYP3A43
ENSG00000021488,4,SLC7A9
ENSG00000021574,4108,SPAST
ENSG00000021645,2956,NRXN3
ENSG00000021762,713,OSBPL5
ENSG00000021776,2001,AQR
ENSG00000021826,717,CPS1
ENSG00000021852,0,C8B
ENSG00000022267,4788,FHL1
ENSG00000022277,2317,RTF2
ENSG00000022355,692,GABRA1
ENSG00000022556,266,NLRP2
ENSG00000022567,437,SLC45A4
ENSG00000022840,4656,RNF10
ENSG00000022976,137,ZNF839
ENSG00000023041,1254,ZDHHC6
ENSG00000023171,1114,GRAMD1B
ENSG00000023191,2163,RNH1
ENSG00000023228,3735,NDUFS1
ENSG00000023287,4608,RB1CC1
ENSG00000023318,3114,ERP44
ENSG00000023330,1637,ALAS1
ENSG00000023445,16,BIRC3
ENSG00000023516,5382,AKAP11
ENSG00000023572,515,GLRX2
ENSG00000023608,170,SNAPC1
ENSG00000023697,438,DERA
ENSG00000023734,7242,STRAP
ENSG00000023839,41,ABCC2
ENSG00000023892,40,DEF6
ENSG00000023902,1363,PLEKHO1
ENSG00000023909,245,GCLM
ENSG00000024048,988,UBR2
ENSG00000024422,105,EHD2
ENSG00000024526,216,DEPDC1
ENSG00000024862,87,CCDC28A
ENSG00000025039,2455,RRAGD
ENSG00000025156,1151,HSF2
ENSG00000025293,2587,PHF20
ENSG00000025423,19,HSD17B6
ENSG00000025434,93,NR1H3
ENSG00000025708,18,TYMP
ENSG00000025770,1650,NCAPH2
ENSG00000025772,784,TOMM34
ENSG00000025796,8277,SEC63
ENSG00000025800,2589,KPNA6
ENSG00000026025,20911,VIM
ENSG00000026036,23,RTEL1-TNFRSF6B
ENSG00000026103,323,FAS
ENSG00000026297,429,RNASET2
ENSG00000026508,1051,CD44
ENSG00000026559,598,KCNG1
ENSG00000026652,2758,AGPAT4
ENSG00000026751,5,SLAMF7
ENSG00000026950,553,BTN3A1
ENSG00000027001,351,MIPEP
ENSG00000027075,1,PRKCH
ENSG00000027644,14,INSRR
ENSG00000027697,1466,IFNGR1
ENSG00000027847,802,B4GALT7
ENSG00000027869,4,SH2D2A
ENSG00000028116,10,VRK2
ENSG00000028137,10,TNFRSF1B
ENSG00000028203,3844,VEZT
ENSG00000028277,971,POU2F2
ENSG00000028310,1998,BRD9
ENSG00000028528,1958,SNX1
ENSG00000028839,458,TBPL1
ENSG00000029153,282,ARNTL2
ENSG00000029363,7798,BCLAF1
ENSG00000029364,3396,SLC39A9
ENSG00000029534,707,ANK1
ENSG00000029559,22,IBSP
ENSG00000029639,115,TFB1M
ENSG00000029725,4325,RABEP1
ENSG00000029993,5363,HMGB3
ENSG00000030066,1695,NUP160
ENSG00000030110,247,BAK1
ENSG00000030304,6,MUSK
ENSG00000030419,156,IKZF2
ENSG00000030582,4463,GRN
ENSG00000031003,2474,FAM13B
ENSG00000031081,475,ARHGAP31
ENSG00000031691,277,CENPQ
ENSG00000031698,8029,SARS1
ENSG00000031823,1837,RANBP3
ENSG00000032219,2145,ARID4A
ENSG00000032389,979,EIPR1
ENSG00000032444,1813,PNPLA6
ENSG00000032742,656,IFT88
ENSG00000033011,545,ALG1
ENSG00000033030,997,ZCCHC8
ENSG00000033050,516,ABCF2
ENSG00000033100,1385,CHPF2
ENSG00000033122,1321,LRRC7
ENSG00000033170,3506,FUT8
ENSG00000033178,1849,UBA6
ENSG00000033327,2962,GAB2
ENSG00000033627,9899,ATP6V0A1
ENSG00000033800,1433,PIAS1
ENSG00000033867,955,SLC4A7
ENSG00000034053,4174,APBA2
ENSG00000034152,325,MAP2K3
ENSG00000034239,14,EFCAB1
ENSG00000034510,29212,TMSB10
ENSG00000034533,72,ASTE1
ENSG00000034677,1406,RNF19A
ENSG00000034693,369,PEX3
ENSG00000034713,2565,GABARAPL2
ENSG00000034971,0,MYOC
ENSG00000035115,957,SH3YL1
ENSG00000035141,1053,FAM136A
ENSG00000035403,5360,VCL
ENSG00000035499,309,DEPDC1B
ENSG00000035664,38,DAPK2
ENSG00000035681,513,NSMAF
ENSG00000035687,1893,ADSS2
ENSG00000035720,0,STAP1
ENSG00000035862,16386,TIMP2
ENSG00000035928,2462,RFC1
ENSG00000036054,1266,TBC1D23
ENSG00000036257,2916,CUL3
ENSG00000036448,224,MYOM2
ENSG00000036473,0,OTC
ENSG00000036530,809,CYP46A1
ENSG00000036549,1453,ZZZ3
ENSG00000036565,10,SLC18A1
ENSG00000036672,146,USP2
ENSG00000036828,0,CASR
ENSG00000037042,490,TUBG2
ENSG00000037241,778,RPL26L1
ENSG00000037280,49,FLT4
ENSG00000037474,1177,NSUN2
ENSG00000037637,1315,FBXO42
ENSG00000037749,3805,MFAP3
ENSG00000037757,91,MRI1
ENSG00000037897,131,METTL1
ENSG00000037965,0,HOXC8
ENSG00000038002,344,AGA
ENSG00000038210,158,PI4K2B
ENSG00000038219,5730,BOD1L1
ENSG00000038274,1518,MAT2B
ENSG00000038295,488,TLL1
ENSG00000038358,1382,EDC4
ENSG00000038382,9192,TRIO
ENSG00000038427,17242,VCAN
ENSG00000038532,1677,CLEC16A
ENSG00000038945,0,MSR1
ENSG00000039068,54,CDH1
ENSG00000039123,2700,MTREX
ENSG00000039139,47,DNAH5
ENSG00000039319,838,ZFYVE16
ENSG00000039523,1222,RIPOR1
ENSG00000039537,2,C6
ENSG00000039560,1277,RAI14
ENSG00000039600,1,SOX30
ENSG00000039650,359,PNKP
ENSG00000039987,0,BEST2
ENSG00000040199,868,PHLPP2
ENSG00000040275,810,SPDL1
ENSG00000040341,3282,STAU2
ENSG00000040487,562,SLC66A1
ENSG00000040531,396,CTNS
ENSG00000040608,890,RTN4R
ENSG00000040633,1600,PHF23
ENSG00000040731,1313,CDH10
ENSG00000040933,2510,INPP4A
ENSG00000041353,441,RAB27B
ENSG00000041357,3501,PSMA4
ENSG00000041515,520,MYO16
ENSG00000041802,1317,LSG1
ENSG00000041880,79,PARP3
ENSG00000041982,63575,TNC
ENSG00000041988,298,THAP3
ENSG00000042062,8,RIPOR3
ENSG00000042088,507,TDP1
ENSG00000042286,135,AIFM2
ENSG00000042304,0,C2orf83
ENSG00000042317,401,SPATA7
ENSG00000042429,104,MED17
ENSG00000042445,1261,RETSAT
ENSG00000042493,14,CAPG
ENSG00000042753,2060,AP2S1
ENSG00000042781,2,USH2A
ENSG00000042813,0,ZPBP
ENSG00000042832,11,TG
ENSG00000042980,3,ADAM28
ENSG00000043039,0,BARX2
ENSG00000043093,1181,DCUN1D1
ENSG00000043143,338,JADE2
ENSG00000043355,3436,ZIC2
ENSG00000043462,28,LCP2
ENSG00000043514,499,TRIT1
ENSG00000043591,0,ADRB1
ENSG00000044012,0,GUCA2B
ENSG00000044090,1045,CUL7
ENSG00000044115,7658,CTNNA1
ENSG00000044446,363,PHKA2
ENSG00000044459,803,CNTLN
ENSG00000044524,2196,EPHA3
ENSG00000044574,34281,HSPA5
ENSG00000046604,716,DSG2
ENSG00000046647,270,GEMIN8
ENSG00000046651,546,OFD1
ENSG00000046653,30433,GPM6B
ENSG00000046774,0,MAGEC2
ENSG00000046889,926,PREX2
ENSG00000047056,1753,WDR37
ENSG00000047188,1520,YTHDC2
ENSG00000047230,645,CTPS2
ENSG00000047249,2523,ATP6V1H
ENSG00000047315,5338,POLR2B
ENSG00000047346,1091,FAM214A
ENSG00000047365,314,ARAP2
ENSG00000047410,7841,TPR
ENSG00000047457,204,CP
ENSG00000047578,604,KATNIP
ENSG00000047579,509,DTNBP1
ENSG00000047597,226,XK
ENSG00000047617,57,ANO2
ENSG00000047621,802,C12orf4
ENSG00000047634,216,SCML1
ENSG00000047644,544,WWC3
ENSG00000047648,56,ARHGAP6
ENSG00000047662,223,FAM184B
ENSG00000047849,11592,MAP4
ENSG00000047932,1421,GOPC
ENSG00000047936,2,ROS1
ENSG00000048028,446,USP28
ENSG00000048052,1241,HDAC9
ENSG00000048140,2427,TSPAN17
ENSG00000048162,208,NOP16
ENSG00000048342,864,CC2D2A
ENSG00000048392,1043,RRM2B
ENSG00000048405,503,ZNF800
ENSG00000048462,0,TNFRSF17
ENSG00000048471,1397,SNX29
ENSG00000048540,2697,LMO3
ENSG00000048544,990,MRPS10
ENSG00000048545,2,GUCA1A
ENSG00000048649,9503,RSF1
ENSG00000048707,1933,VPS13D
ENSG00000048740,7936,CELF2
ENSG00000048828,2080,FAM120A
ENSG00000048991,2210,R3HDM1
ENSG00000049089,167,COL9A2
ENSG00000049130,4280,KITLG
ENSG00000049167,480,ERCC8
ENSG00000049192,201,ADAMTS6
ENSG00000049239,1806,H6PD
ENSG00000049245,579,VAMP3
ENSG00000049246,363,PER3
ENSG00000049247,0,UTS2
ENSG00000049249,6,TNFRSF9
ENSG00000049283,3,EPN3
ENSG00000049323,3333,LTBP1
ENSG00000049449,4682,RCN1
ENSG00000049540,1906,ELN
ENSG00000049541,799,RFC2
ENSG00000049618,4695,ARID1B
ENSG00000049656,2877,CLPTM1L
ENSG00000049759,6535,NEDD4L
ENSG00000049768,20,FOXP3
ENSG00000049769,463,PPP1R3F
ENSG00000049860,1288,HEXB
ENSG00000049883,572,PTCD2
ENSG00000050030,2481,NEXMIF
ENSG00000050130,1509,JKAMP
ENSG00000050165,11386,DKK3
ENSG00000050327,6,ARHGEF5
ENSG00000050344,278,NFE2L3
ENSG00000050393,1397,MCUR1
ENSG00000050405,1004,LIMA1
ENSG00000050426,1075,LETMD1
ENSG00000050438,6600,SLC4A8
ENSG00000050555,44,LAMC3
ENSG00000050628,1441,PTGER3
ENSG00000050730,10,TNIP3
ENSG00000050748,1844,MAPK9
ENSG00000050767,659,COL23A1
ENSG00000050820,1546,BCAR1
ENSG00000051009,665,FHIP1B
ENSG00000051108,2095,HERPUD1
ENSG00000051128,301,HOMER3
ENSG00000051180,141,RAD51
ENSG00000051341,139,POLQ
ENSG00000051382,773,PIK3CB
ENSG00000051523,391,CYBA
ENSG00000051596,881,THOC3
ENSG00000051620,529,HEBP2
ENSG00000051825,310,MPHOSPH9
ENSG00000052126,1937,PLEKHA5
ENSG00000052344,4,PRSS8
ENSG00000052723,1592,SIKE1
ENSG00000052749,1364,RRP12
ENSG00000052795,1757,FNIP2
ENSG00000052802,9421,MSMO1
ENSG00000052841,4359,TTC17
ENSG00000052850,3,ALX4
ENSG00000053108,602,FSTL4
ENSG00000053254,1987,FOXN3
ENSG00000053328,0,METTL24
ENSG00000053371,922,AKR7A2
ENSG00000053372,1482,MRTO4
ENSG00000053438,35669,NNAT
ENSG00000053501,505,USE1
ENSG00000053524,744,MCF2L2
ENSG00000053702,71,NRIP2
ENSG00000053747,249,LAMA3
ENSG00000053770,1657,AP5M1
ENSG00000053900,476,ANAPC4
ENSG00000053918,12,KCNQ1
ENSG00000054116,1209,TRAPPC3
ENSG00000054118,6440,THRAP3
ENSG00000054148,1004,PHPT1
ENSG00000054179,83,ENTPD2
ENSG00000054219,13,LY75
ENSG00000054267,3012,ARID4B
ENSG00000054277,22,OPN3
ENSG00000054282,485,SDCCAG8
ENSG00000054356,2538,PTPRN
ENSG00000054392,316,HHAT
ENSG00000054523,27330,KIF1B
ENSG00000054598,27,FOXC1
ENSG00000054611,442,TBC1D22A
ENSG00000054654,10373,SYNE2
ENSG00000054690,229,PLEKHH1
ENSG00000054793,26492,ATP9A
ENSG00000054796,0,SPO11
ENSG00000054803,65,CBLN4
ENSG00000054938,38,CHRDL2
ENSG00000054965,10572,FAM168A
ENSG00000054967,229,RELT
ENSG00000054983,906,GALC
ENSG00000055044,1475,NOP58
ENSG00000055070,2926,SZRD1
ENSG00000055118,1504,KCNH2
ENSG00000055130,2030,CUL1
ENSG00000055147,548,FAM114A2
ENSG00000055163,8105,CYFIP2
ENSG00000055208,1840,TAB2
ENSG00000055211,1622,GINM1
ENSG00000055332,2637,EIF2AK2
ENSG00000055483,900,USP36
ENSG00000055609,3598,KMT2C
ENSG00000055732,0,MCOLN3
ENSG00000055813,159,CCDC85A
ENSG00000055917,4384,PUM2
ENSG00000055950,783,MRPL43
ENSG00000055955,0,ITIH4
ENSG00000055957,0,ITIH1
ENSG00000056050,1144,HPF1
ENSG00000056097,6376,ZFR
ENSG00000056277,282,ZNF280C
ENSG00000056291,0,NPFFR2
ENSG00000056487,1672,PHF21B
ENSG00000056558,13,TRAF1
ENSG00000056586,3069,RC3H2
ENSG00000056736,143,IL17RB
ENSG00000056972,195,TRAF3IP2
ENSG00000056998,343,GYG2
ENSG00000057019,3146,DCBLD2
ENSG00000057149,0,SERPINB3
ENSG00000057252,1213,SOAT1
ENSG00000057294,212,PKP2
ENSG00000057468,0,MSH4
ENSG00000057593,27,F7
ENSG00000057608,8103,GDI2
ENSG00000057657,6,PRDM1
ENSG00000057663,627,ATG5
ENSG00000057704,483,TMCC3
ENSG00000057757,2982,PITHD1
ENSG00000057935,1679,MTA3
ENSG00000058056,653,USP13
ENSG00000058063,1296,ATP11B
ENSG00000058085,48,LAMC2
ENSG00000058091,2827,CDK14
ENSG00000058262,17876,SEC61A1
ENSG00000058272,2992,PPP1R12A
ENSG00000058335,663,RASGRF1
ENSG00000058404,3978,CAMK2B
ENSG00000058453,1026,CROCC
ENSG00000058600,906,POLR3E
ENSG00000058668,11036,ATP2B4
ENSG00000058673,0,ZC3H11A
ENSG00000058729,651,RIOK2
ENSG00000058799,1038,YIPF1
ENSG00000058804,1891,NDC1
ENSG00000058866,90,DGKG
ENSG00000059122,1416,FLYWCH1
ENSG00000059145,180,UNKL
ENSG00000059377,16,TBXAS1
ENSG00000059378,14,PARP12
ENSG00000059573,5740,ALDH18A1
ENSG00000059588,541,TARBP1
ENSG00000059691,591,GATB
ENSG00000059728,772,MXD1
ENSG00000059758,1913,CDK17
ENSG00000059769,498,DNAJC25
ENSG00000059804,1264,SLC2A3
ENSG00000059915,3693,PSD
