GeneID,Count,GeneName
ENSG00000006210,2513,CX3CL1
ENSG00000006282,575,SPATA20
ENSG00000006283,707,CACNA1G
ENSG00000006327,109,TNFRSF12A
ENSG00000006377,745,DLX6
ENSG00000006432,2178,MAP3K9
ENSG00000006451,4084,RALA
ENSG00000006453,47,BAIAP2L1
ENSG00000006459,841,KDM7A
ENSG00000006468,4980,ETV1
ENSG00000006530,1061,AGK
ENSG00000006534,131,ALDH3B1
ENSG00000006555,0,TTC22
ENSG00000006576,1198,PHTF2
ENSG00000006606,0,CCL26
ENSG00000006607,1043,FARP2
ENSG00000006611,1,USH1C
ENSG00000006625,268,GGCT
ENSG00000006634,540,DBF4
ENSG00000006638,12,TBXA2R
ENSG00000006652,338,IFRD1
ENSG00000006659,0,LGALS14
ENSG00000006695,652,COX10
ENSG00000006704,1166,GTF2IRD1
ENSG00000006712,2283,PAF1
ENSG00000006715,4100,VPS41
ENSG00000006740,842,ARHGAP44
ENSG00000006744,1511,ELAC2
ENSG00000006747,31,SCIN
ENSG00000006756,291,ARSD
ENSG00000006757,137,PNPLA4
ENSG00000006788,0,MYH13
ENSG00000006831,2282,ADIPOR2
ENSG00000006837,63,CDKL3
ENSG00000007001,11,UPP2
ENSG00000007038,0,PRSS21
ENSG00000007047,6411,MARK4
ENSG00000007062,416,PROM1
ENSG00000007080,5178,CCDC124
ENSG00000007129,496,CEACAM21
ENSG00000007168,11520,PAFAH1B1
ENSG00000007171,44,NOS2
ENSG00000007174,83,DNAH9
ENSG00000007202,2567,KIAA0100
ENSG00000007216,0,SLC13A2
ENSG00000007237,4835,GAS7
ENSG00000007255,300,TRAPPC6A
ENSG00000007264,588,MATK
ENSG00000007306,0,CEACAM7
ENSG00000007312,12,CD79B
ENSG00000007314,0,SCN4A
ENSG00000007341,362,ST7L
ENSG00000007350,140,TKTL1
ENSG00000007372,1896,PAX6
ENSG00000007376,532,RPUSD1
ENSG00000007384,83,RHBDF1
ENSG00000007392,1312,LUC7L
ENSG00000007402,4062,CACNA2D2
ENSG00000007516,1545,BAIAP3
ENSG00000007520,1050,TSR3
ENSG00000007541,921,PIGQ
ENSG00000007545,794,CRAMP1
ENSG00000007866,307,TEAD3
ENSG00000007908,2,SELE
ENSG00000007923,1228,DNAJC11
ENSG00000007933,0,FMO3
ENSG00000007944,146,MYLIP
ENSG00000007952,12,NOX1
ENSG00000007968,519,E2F2
ENSG00000008018,2620,PSMB1
ENSG00000008056,2423,SYN1
ENSG00000008083,2244,JARID2
ENSG00000008086,2797,CDKL5
ENSG00000008118,159,CAMK1G
ENSG00000008128,9,CDK11A
ENSG00000008130,1456,NADK
ENSG00000008196,2749,TFAP2B
ENSG00000008197,6,TFAP2D
ENSG00000008226,2,DLEC1
ENSG00000008256,1581,CYTH3
ENSG00000008277,2789,ADAM22
ENSG00000008282,890,SYPL1
ENSG00000008283,2249,CYB561
ENSG00000008294,10600,SPAG9
ENSG00000008300,4065,CELSR3
ENSG00000008311,1117,AASS
ENSG00000008323,8,PLEKHG6
ENSG00000008324,638,SS18L2
ENSG00000008382,433,MPND
ENSG00000008394,656,MGST1
ENSG00000008405,1453,CRY1
ENSG00000008438,0,PGLYRP1
ENSG00000008441,2887,NFIX
ENSG00000008513,1753,ST3GAL1
ENSG00000008516,40,MMP25
ENSG00000008517,45,IL32
ENSG00000008710,2032,PKD1
ENSG00000008735,7352,MAPK8IP2
ENSG00000008838,4033,MED24
ENSG00000008853,1954,RHOBTB2
ENSG00000008869,1881,HEATR5B
ENSG00000008952,10642,SEC62
ENSG00000008988,26494,RPS20
ENSG00000009307,37305,CSDE1
ENSG00000009335,1863,UBE3C
ENSG00000009413,4986,REV3L
ENSG00000009694,3178,TENM1
ENSG00000009709,1604,PAX7
ENSG00000009724,78,MASP2
ENSG00000009765,0,IYD
ENSG00000009780,277,FAM76A
ENSG00000009790,39,TRAF3IP3
ENSG00000009830,758,POMT2
ENSG00000009844,4413,VTA1
ENSG00000009950,45,MLXIPL
ENSG00000009954,6557,BAZ1B
ENSG00000010017,2597,RANBP9
ENSG00000010030,4,ETV7
ENSG00000010072,411,SPRTN
ENSG00000010165,1193,METTL13
ENSG00000010219,309,DYRK4
ENSG00000010244,2625,ZNF207
ENSG00000010256,5110,UQCRC1
ENSG00000010270,3309,STARD3NL
ENSG00000010278,336,CD9
ENSG00000010282,0,HHATL
ENSG00000010292,2349,NCAPD2
ENSG00000010295,514,IFFO1
ENSG00000010310,8,GIPR
ENSG00000010318,205,PHF7
ENSG00000010319,0,SEMA3G
ENSG00000010322,7426,NISCH
ENSG00000010327,2,STAB1
ENSG00000010361,484,FUZ
ENSG00000010379,9,SLC6A13
ENSG00000010404,1339,IDS
ENSG00000010438,20,PRSS3
ENSG00000010539,366,ZNF200
ENSG00000010610,26,CD4
ENSG00000010626,288,LRRC23
ENSG00000010671,8,BTK
ENSG00000010704,16,HFE
ENSG00000010803,1632,SCMH1
ENSG00000010810,9443,FYN
ENSG00000010818,5728,HIVEP2
ENSG00000010932,2,FMO1
ENSG00000011007,1998,ELOA
ENSG00000011009,1976,LYPLA2
ENSG00000011021,2654,CLCN6
ENSG00000011028,4468,MRC2
ENSG00000011052,0,NME1-NME2
ENSG00000011083,558,SLC6A7
ENSG00000011105,1716,TSPAN9
ENSG00000011114,1006,BTBD7
ENSG00000011132,247,APBA3
ENSG00000011143,395,MKS1
ENSG00000011198,1152,ABHD5
ENSG00000011201,2813,ANOS1
ENSG00000011243,2334,AKAP8L
ENSG00000011258,1722,MBTD1
ENSG00000011260,1274,UTP18
ENSG00000011275,1945,RNF216
ENSG00000011295,3024,TTC19
ENSG00000011304,4162,PTBP1
ENSG00000011332,4341,DPF1
ENSG00000011347,4738,SYT7
ENSG00000011376,1534,LARS2
ENSG00000011405,1870,PIK3C2A
ENSG00000011422,27,PLAUR
ENSG00000011426,770,ANLN
ENSG00000011451,5903,WIZ
ENSG00000011454,4472,RABGAP1
ENSG00000011465,250,DCN
ENSG00000011478,347,QPCTL
ENSG00000011485,2851,PPP5C
ENSG00000011523,2221,CEP68
ENSG00000011566,1395,MAP4K3
ENSG00000011590,11,ZBTB32
ENSG00000011600,7,TYROBP
ENSG00000011638,877,LDAF1
ENSG00000011677,4685,GABRA3
ENSG00000012048,606,BRCA1
ENSG00000012061,1083,ERCC1
ENSG00000012124,0,CD22
ENSG00000012171,97,SEMA3B
ENSG00000012174,1711,MBTPS2
ENSG00000012211,6,PRICKLE3
ENSG00000012223,6,LTF
ENSG00000012232,5747,EXTL3
ENSG00000012504,2,NR1H4
ENSG00000012660,4116,ELOVL5
ENSG00000012779,22,ALOX5
ENSG00000012817,832,KDM5D
ENSG00000012822,1618,CALCOCO1
ENSG00000012963,1371,UBR7
ENSG00000012983,1352,MAP4K5
ENSG00000013016,899,EHD3
ENSG00000013275,3303,PSMC4
ENSG00000013288,1672,MAN2B2
ENSG00000013293,2076,SLC7A14
ENSG00000013297,19,CLDN11
ENSG00000013306,1362,SLC25A39
ENSG00000013364,236,MVP
ENSG00000013374,2017,NUB1
ENSG00000013375,1495,PGM3
ENSG00000013392,458,RWDD2A
ENSG00000013441,1398,CLK1
ENSG00000013503,622,POLR3B
ENSG00000013523,301,ANGEL1
ENSG00000013561,1991,RNF14
ENSG00000013563,102,DNASE1L1
ENSG00000013573,615,DDX11
ENSG00000013583,461,HEBP1
ENSG00000013588,46,GPRC5A
ENSG00000013619,813,MAMLD1
ENSG00000013725,18,CD6
ENSG00000013810,1510,TACC3
ENSG00000014123,912,UFL1
ENSG00000014138,58,POLA2
ENSG00000014164,1278,ZC3H3
ENSG00000014216,3571,CAPN1
ENSG00000014257,8,ACP3
ENSG00000014641,5230,MDH1
ENSG00000014824,5226,SLC30A9
ENSG00000014914,95,MTMR11
ENSG00000014919,864,COX15
ENSG00000015133,2183,CCDC88C
ENSG00000015153,1115,YAF2
ENSG00000015171,6772,ZMYND11
ENSG00000015285,46,WAS
ENSG00000015413,4,DPEP1
ENSG00000015475,982,BID
ENSG00000015479,29,MATR3
ENSG00000015520,42,NPC1L1
ENSG00000015532,438,XYLT2
ENSG00000015568,55,RGPD5
ENSG00000015592,15595,STMN4
ENSG00000015676,6141,NUDCD3
ENSG00000016082,24,ISL1
ENSG00000016391,219,CHDH
ENSG00000016402,0,IL20RA
ENSG00000016490,0,CLCA1
ENSG00000016602,0,CLCA4
ENSG00000016864,1451,GLT8D1
ENSG00000017260,5157,ATP2C1
ENSG00000017427,0,IGF1
ENSG00000017483,51,SLC38A5
ENSG00000017797,2442,RALBP1
ENSG00000018189,15054,RUFY3
ENSG00000018236,19599,CNTN1
ENSG00000018280,32,SLC11A1
ENSG00000018408,914,WWTR1
ENSG00000018510,2189,AGPS
ENSG00000018607,12,ZNF285CP
ENSG00000018610,795,STEEP1
ENSG00000018625,5218,ATP1A2
ENSG00000018699,426,TTC27
ENSG00000018869,43,ZNF582
ENSG00000019102,32,VSIG2
ENSG00000019144,2844,PHLDB1
ENSG00000019169,0,MARCO
ENSG00000019186,11,CYP24A1
ENSG00000019485,639,PRDM11
ENSG00000019505,12187,SYT13
ENSG00000019549,24,SNAI2
ENSG00000019582,251,CD74
ENSG00000019991,44,HGF
ENSG00000019995,1171,ZRANB1
ENSG00000020129,4398,NCDN
ENSG00000020181,86,ADGRA2
ENSG00000020219,0,CCT8L1P
ENSG00000020256,890,ZFP64
ENSG00000020426,324,MNAT1
ENSG00000020577,1070,SAMD4A
ENSG00000020633,14,RUNX3
ENSG00000020922,480,MRE11
ENSG00000021300,121,PLEKHB1
ENSG00000021355,27,SERPINB1
ENSG00000021461,1,CYP3A43
ENSG00000021488,14,SLC7A9
ENSG00000021574,3888,SPAST
ENSG00000021645,5343,NRXN3
ENSG00000021762,939,OSBPL5
ENSG00000021776,1639,AQR
ENSG00000021826,147,CPS1
ENSG00000021852,0,C8B
ENSG00000022267,5850,FHL1
ENSG00000022277,3564,RTF2
ENSG00000022355,730,GABRA1
ENSG00000022556,208,NLRP2
ENSG00000022567,574,SLC45A4
ENSG00000022840,6348,RNF10
ENSG00000022976,181,ZNF839
ENSG00000023041,757,ZDHHC6
ENSG00000023171,1197,GRAMD1B
ENSG00000023191,2242,RNH1
ENSG00000023228,3981,NDUFS1
ENSG00000023287,6615,RB1CC1
ENSG00000023318,2283,ERP44
ENSG00000023330,2145,ALAS1
ENSG00000023445,33,BIRC3
ENSG00000023516,5869,AKAP11
ENSG00000023572,474,GLRX2
ENSG00000023608,215,SNAPC1
ENSG00000023697,576,DERA
ENSG00000023734,9522,STRAP
ENSG00000023839,19,ABCC2
ENSG00000023892,13,DEF6
ENSG00000023902,2829,PLEKHO1
ENSG00000023909,454,GCLM
ENSG00000024048,945,UBR2
ENSG00000024422,311,EHD2
ENSG00000024526,266,DEPDC1
ENSG00000024862,156,CCDC28A
ENSG00000025039,3765,RRAGD
ENSG00000025156,1493,HSF2
ENSG00000025293,3976,PHF20
ENSG00000025423,34,HSD17B6
ENSG00000025434,230,NR1H3
ENSG00000025708,25,TYMP
ENSG00000025770,1948,NCAPH2
ENSG00000025772,877,TOMM34
ENSG00000025796,5515,SEC63
ENSG00000025800,3006,KPNA6
ENSG00000026025,18716,VIM
ENSG00000026036,6,RTEL1-TNFRSF6B
ENSG00000026103,95,FAS
ENSG00000026297,387,RNASET2
ENSG00000026508,296,CD44
ENSG00000026559,453,KCNG1
ENSG00000026652,2596,AGPAT4
ENSG00000026751,5,SLAMF7
ENSG00000026950,597,BTN3A1
ENSG00000027001,262,MIPEP
ENSG00000027075,23,PRKCH
ENSG00000027644,8,INSRR
ENSG00000027697,988,IFNGR1
ENSG00000027847,607,B4GALT7
ENSG00000027869,6,SH2D2A
ENSG00000028116,37,VRK2
ENSG00000028137,51,TNFRSF1B
ENSG00000028203,3175,VEZT
ENSG00000028277,1486,POU2F2
ENSG00000028310,2406,BRD9
ENSG00000028528,2294,SNX1
ENSG00000028839,729,TBPL1
ENSG00000029153,520,ARNTL2
ENSG00000029363,8313,BCLAF1
ENSG00000029364,2268,SLC39A9
ENSG00000029534,565,ANK1
ENSG00000029559,2,IBSP
ENSG00000029639,166,TFB1M
ENSG00000029725,4937,RABEP1
ENSG00000029993,8307,HMGB3
ENSG00000030066,1377,NUP160
ENSG00000030110,260,BAK1
ENSG00000030304,0,MUSK
ENSG00000030419,278,IKZF2
ENSG00000030582,1586,GRN
ENSG00000031003,1662,FAM13B
ENSG00000031081,278,ARHGAP31
ENSG00000031691,440,CENPQ
ENSG00000031698,10559,SARS1
ENSG00000031823,2190,RANBP3
ENSG00000032219,3261,ARID4A
ENSG00000032389,1500,EIPR1
ENSG00000032444,1379,PNPLA6
ENSG00000032742,471,IFT88
ENSG00000033011,273,ALG1
ENSG00000033030,786,ZCCHC8
ENSG00000033050,379,ABCF2
ENSG00000033100,890,CHPF2
ENSG00000033122,2978,LRRC7
ENSG00000033170,2145,FUT8
ENSG00000033178,2332,UBA6
ENSG00000033327,5574,GAB2
ENSG00000033627,8621,ATP6V0A1
ENSG00000033800,1870,PIAS1
ENSG00000033867,992,SLC4A7
ENSG00000034053,5242,APBA2
ENSG00000034152,308,MAP2K3
ENSG00000034239,4,EFCAB1
ENSG00000034510,49395,TMSB10
ENSG00000034533,54,ASTE1
ENSG00000034677,1698,RNF19A
ENSG00000034693,431,PEX3
ENSG00000034713,4664,GABARAPL2
ENSG00000034971,0,MYOC
ENSG00000035115,1325,SH3YL1
ENSG00000035141,1440,FAM136A
ENSG00000035403,1123,VCL
ENSG00000035499,421,DEPDC1B
ENSG00000035664,51,DAPK2
ENSG00000035681,791,NSMAF
ENSG00000035687,2463,ADSS2
ENSG00000035720,0,STAP1
ENSG00000035862,13562,TIMP2
ENSG00000035928,2867,RFC1
ENSG00000036054,1374,TBC1D23
ENSG00000036257,3560,CUL3
ENSG00000036448,317,MYOM2
ENSG00000036473,8,OTC
ENSG00000036530,1146,CYP46A1
ENSG00000036549,1712,ZZZ3
ENSG00000036565,21,SLC18A1
ENSG00000036672,188,USP2
ENSG00000036828,4,CASR
ENSG00000037042,885,TUBG2
ENSG00000037241,1182,RPL26L1
ENSG00000037280,98,FLT4
ENSG00000037474,1308,NSUN2
ENSG00000037637,1938,FBXO42
ENSG00000037749,2392,MFAP3
ENSG00000037757,155,MRI1
ENSG00000037897,108,METTL1
ENSG00000037965,4,HOXC8
ENSG00000038002,292,AGA
ENSG00000038210,312,PI4K2B
ENSG00000038219,6365,BOD1L1
ENSG00000038274,1491,MAT2B
ENSG00000038295,109,TLL1
ENSG00000038358,1431,EDC4
ENSG00000038382,12544,TRIO
ENSG00000038427,10803,VCAN
ENSG00000038532,1964,CLEC16A
ENSG00000038945,1,MSR1
ENSG00000039068,53,CDH1
ENSG00000039123,2828,MTREX
ENSG00000039139,54,DNAH5
ENSG00000039319,803,ZFYVE16
ENSG00000039523,2307,RIPOR1
ENSG00000039537,2,C6
ENSG00000039560,2061,RAI14
ENSG00000039600,0,SOX30
ENSG00000039650,492,PNKP
ENSG00000039987,0,BEST2
ENSG00000040199,827,PHLPP2
ENSG00000040275,740,SPDL1
ENSG00000040341,4525,STAU2
ENSG00000040487,426,SLC66A1
ENSG00000040531,241,CTNS
ENSG00000040608,834,RTN4R
ENSG00000040633,1129,PHF23
ENSG00000040731,1190,CDH10
ENSG00000040933,3427,INPP4A
ENSG00000041353,953,RAB27B
ENSG00000041357,4307,PSMA4
ENSG00000041515,1070,MYO16
ENSG00000041802,1211,LSG1
ENSG00000041880,97,PARP3
ENSG00000041982,17004,TNC
ENSG00000041988,538,THAP3
ENSG00000042062,10,RIPOR3
ENSG00000042088,679,TDP1
ENSG00000042286,198,AIFM2
ENSG00000042304,0,C2orf83
ENSG00000042317,450,SPATA7
ENSG00000042429,167,MED17
ENSG00000042445,772,RETSAT
ENSG00000042493,30,CAPG
ENSG00000042753,2627,AP2S1
ENSG00000042781,15,USH2A
ENSG00000042813,0,ZPBP
ENSG00000042832,81,TG
ENSG00000042980,28,ADAM28
ENSG00000043039,0,BARX2
ENSG00000043093,1517,DCUN1D1
ENSG00000043143,520,JADE2
ENSG00000043355,372,ZIC2
ENSG00000043462,82,LCP2
ENSG00000043514,480,TRIT1
ENSG00000043591,7,ADRB1
ENSG00000044012,0,GUCA2B
ENSG00000044090,1072,CUL7
ENSG00000044115,9947,CTNNA1
ENSG00000044446,504,PHKA2
ENSG00000044459,757,CNTLN
ENSG00000044524,1855,EPHA3
ENSG00000044574,21903,HSPA5
ENSG00000046604,307,DSG2
ENSG00000046647,375,GEMIN8
ENSG00000046651,477,OFD1
ENSG00000046653,11163,GPM6B
ENSG00000046774,0,MAGEC2
ENSG00000046889,253,PREX2
ENSG00000047056,2231,WDR37
ENSG00000047188,1625,YTHDC2
ENSG00000047230,977,CTPS2
ENSG00000047249,2493,ATP6V1H
ENSG00000047315,5748,POLR2B
ENSG00000047346,1108,FAM214A
ENSG00000047365,460,ARAP2
ENSG00000047410,6250,TPR
ENSG00000047457,2,CP
ENSG00000047578,577,KATNIP
ENSG00000047579,688,DTNBP1
ENSG00000047597,227,XK
ENSG00000047617,60,ANO2
ENSG00000047621,1099,C12orf4
ENSG00000047634,335,SCML1
ENSG00000047644,895,WWC3
ENSG00000047648,55,ARHGAP6
ENSG00000047662,207,FAM184B
ENSG00000047849,16140,MAP4
ENSG00000047932,2022,GOPC
ENSG00000047936,0,ROS1
ENSG00000048028,568,USP28
ENSG00000048052,2950,HDAC9
ENSG00000048140,2456,TSPAN17
ENSG00000048162,252,NOP16
ENSG00000048342,762,CC2D2A
ENSG00000048392,2110,RRM2B
ENSG00000048405,537,ZNF800
ENSG00000048462,6,TNFRSF17
ENSG00000048471,1426,SNX29
ENSG00000048540,10387,LMO3
ENSG00000048544,1402,MRPS10
ENSG00000048545,0,GUCA1A
ENSG00000048649,11620,RSF1
ENSG00000048707,2194,VPS13D
ENSG00000048740,11944,CELF2
ENSG00000048828,1758,FAM120A
ENSG00000048991,3117,R3HDM1
ENSG00000049089,618,COL9A2
ENSG00000049130,1646,KITLG
ENSG00000049167,715,ERCC8
ENSG00000049192,94,ADAMTS6
ENSG00000049239,929,H6PD
ENSG00000049245,821,VAMP3
ENSG00000049246,696,PER3
ENSG00000049247,2,UTS2
ENSG00000049249,2,TNFRSF9
ENSG00000049283,5,EPN3
ENSG00000049323,1007,LTBP1
ENSG00000049449,1715,RCN1
ENSG00000049540,376,ELN
ENSG00000049541,1165,RFC2
ENSG00000049618,4921,ARID1B
ENSG00000049656,1915,CLPTM1L
ENSG00000049759,13119,NEDD4L
ENSG00000049768,9,FOXP3
ENSG00000049769,701,PPP1R3F
ENSG00000049860,935,HEXB
ENSG00000049883,598,PTCD2
ENSG00000050030,3385,NEXMIF
ENSG00000050130,1171,JKAMP
ENSG00000050165,12865,DKK3
ENSG00000050327,10,ARHGEF5
ENSG00000050344,166,NFE2L3
ENSG00000050393,2058,MCUR1
ENSG00000050405,1964,LIMA1
ENSG00000050426,1480,LETMD1
ENSG00000050438,3898,SLC4A8
ENSG00000050555,12,LAMC3
ENSG00000050628,551,PTGER3
ENSG00000050730,20,TNIP3
ENSG00000050748,3575,MAPK9
ENSG00000050767,187,COL23A1
ENSG00000050820,2067,BCAR1
ENSG00000051009,762,FHIP1B
ENSG00000051108,1545,HERPUD1
ENSG00000051128,727,HOMER3
ENSG00000051180,238,RAD51
ENSG00000051341,205,POLQ
ENSG00000051382,1217,PIK3CB
ENSG00000051523,313,CYBA
ENSG00000051596,1151,THOC3
ENSG00000051620,719,HEBP2
ENSG00000051825,484,MPHOSPH9
ENSG00000052126,1923,PLEKHA5
ENSG00000052344,4,PRSS8
ENSG00000052723,2017,SIKE1
ENSG00000052749,1246,RRP12
ENSG00000052795,2829,FNIP2
ENSG00000052802,5930,MSMO1
ENSG00000052841,2638,TTC17
ENSG00000052850,10,ALX4
ENSG00000053108,574,FSTL4
ENSG00000053254,4823,FOXN3
ENSG00000053328,2,METTL24
ENSG00000053371,942,AKR7A2
ENSG00000053372,1775,MRTO4
ENSG00000053438,36828,NNAT
ENSG00000053501,718,USE1
ENSG00000053524,928,MCF2L2
ENSG00000053702,128,NRIP2
ENSG00000053747,156,LAMA3
ENSG00000053770,2126,AP5M1
ENSG00000053900,601,ANAPC4
ENSG00000053918,7,KCNQ1
ENSG00000054116,1573,TRAPPC3
ENSG00000054118,7095,THRAP3
ENSG00000054148,1282,PHPT1
ENSG00000054179,21,ENTPD2
ENSG00000054219,16,LY75
ENSG00000054267,3758,ARID4B
ENSG00000054277,22,OPN3
ENSG00000054282,803,SDCCAG8
ENSG00000054356,4207,PTPRN
ENSG00000054392,157,HHAT
ENSG00000054523,30677,KIF1B
ENSG00000054598,16,FOXC1
ENSG00000054611,715,TBC1D22A
ENSG00000054654,11764,SYNE2
ENSG00000054690,239,PLEKHH1
ENSG00000054793,24610,ATP9A
ENSG00000054796,0,SPO11
ENSG00000054803,218,CBLN4
ENSG00000054938,4,CHRDL2
ENSG00000054965,12336,FAM168A
ENSG00000054967,243,RELT
ENSG00000054983,1109,GALC
ENSG00000055044,1644,NOP58
ENSG00000055070,3623,SZRD1
ENSG00000055118,1846,KCNH2
ENSG00000055130,2593,CUL1
ENSG00000055147,583,FAM114A2
ENSG00000055163,11038,CYFIP2
ENSG00000055208,2542,TAB2
ENSG00000055211,1429,GINM1
ENSG00000055332,3353,EIF2AK2
ENSG00000055483,1280,USP36
ENSG00000055609,4489,KMT2C
ENSG00000055732,4,MCOLN3
ENSG00000055813,340,CCDC85A
ENSG00000055917,5814,PUM2
ENSG00000055950,956,MRPL43
ENSG00000055955,0,ITIH4
ENSG00000055957,0,ITIH1
ENSG00000056050,1570,HPF1
ENSG00000056097,7611,ZFR
ENSG00000056277,246,ZNF280C
ENSG00000056291,7,NPFFR2
ENSG00000056487,3606,PHF21B
ENSG00000056558,2,TRAF1
ENSG00000056586,4031,RC3H2
ENSG00000056736,228,IL17RB
ENSG00000056972,330,TRAF3IP2
ENSG00000056998,550,GYG2
ENSG00000057019,1944,DCBLD2
ENSG00000057149,0,SERPINB3
ENSG00000057252,798,SOAT1
ENSG00000057294,144,PKP2
ENSG00000057468,10,MSH4
ENSG00000057593,42,F7
ENSG00000057608,10908,GDI2
ENSG00000057657,2,PRDM1
ENSG00000057663,940,ATG5
ENSG00000057704,404,TMCC3
ENSG00000057757,4052,PITHD1
ENSG00000057935,2744,MTA3
ENSG00000058056,755,USP13
ENSG00000058063,909,ATP11B
ENSG00000058085,145,LAMC2
ENSG00000058091,3472,CDK14
ENSG00000058262,9881,SEC61A1
ENSG00000058272,3688,PPP1R12A
ENSG00000058335,1577,RASGRF1
ENSG00000058404,6239,CAMK2B
ENSG00000058453,588,CROCC
ENSG00000058600,758,POLR3E
ENSG00000058668,5310,ATP2B4
ENSG00000058673,4,ZC3H11A
ENSG00000058729,782,RIOK2
ENSG00000058799,883,YIPF1
ENSG00000058804,1010,NDC1
ENSG00000058866,62,DGKG
ENSG00000059122,1949,FLYWCH1
ENSG00000059145,254,UNKL
ENSG00000059377,53,TBXAS1
ENSG00000059378,25,PARP12
ENSG00000059573,3248,ALDH18A1
ENSG00000059588,344,TARBP1
ENSG00000059691,603,GATB
ENSG00000059728,1141,MXD1
ENSG00000059758,2278,CDK17
ENSG00000059769,402,DNAJC25
ENSG00000059804,3248,SLC2A3
