GeneID,Count,GeneName
ENSG00000011485,2918,PPP5C
ENSG00000011523,1501,CEP68
ENSG00000011566,1184,MAP4K3
ENSG00000011590,34,ZBTB32
ENSG00000011600,18,TYROBP
ENSG00000011638,189,LDAF1
ENSG00000011677,4926,GABRA3
ENSG00000012048,174,BRCA1
ENSG00000012061,1114,ERCC1
ENSG00000012124,2,CD22
ENSG00000012171,152,SEMA3B
ENSG00000012174,2056,MBTPS2
ENSG00000012211,4,PRICKLE3
ENSG00000012223,2,LTF
ENSG00000012232,6949,EXTL3
ENSG00000012504,10,NR1H4
ENSG00000012660,3841,ELOVL5
ENSG00000012779,43,ALOX5
ENSG00000012817,639,KDM5D
ENSG00000012822,1570,CALCOCO1
ENSG00000012963,891,UBR7
ENSG00000012983,1320,MAP4K5
ENSG00000013016,1134,EHD3
ENSG00000013275,3662,PSMC4
ENSG00000013288,2105,MAN2B2
ENSG00000013293,2292,SLC7A14
ENSG00000013297,6,CLDN11
ENSG00000013306,1614,SLC25A39
ENSG00000013364,192,MVP
ENSG00000013374,1806,NUB1
ENSG00000013375,2152,PGM3
ENSG00000013392,542,RWDD2A
ENSG00000013441,838,CLK1
ENSG00000013503,731,POLR3B
ENSG00000013523,327,ANGEL1
ENSG00000013561,2003,RNF14
ENSG00000013563,97,DNASE1L1
ENSG00000013573,302,DDX11
ENSG00000013583,338,HEBP1
ENSG00000013588,26,GPRC5A
ENSG00000013619,520,MAMLD1
ENSG00000013725,29,CD6
ENSG00000013810,588,TACC3
ENSG00000014123,1012,UFL1
ENSG00000014138,21,POLA2
ENSG00000014164,1476,ZC3H3
ENSG00000014216,3219,CAPN1
ENSG00000014257,8,ACP3
ENSG00000014641,4974,MDH1
ENSG00000014824,6334,SLC30A9
ENSG00000014914,57,MTMR11
ENSG00000014919,1189,COX15
ENSG00000015133,1359,CCDC88C
ENSG00000015153,1107,YAF2
ENSG00000015171,8901,ZMYND11
ENSG00000015285,64,WAS
ENSG00000015413,0,DPEP1
ENSG00000015475,613,BID
ENSG00000015479,23,MATR3
ENSG00000015520,20,NPC1L1
ENSG00000015532,670,XYLT2
ENSG00000015568,33,RGPD5
ENSG00000015592,17005,STMN4
ENSG00000015676,7263,NUDCD3
ENSG00000016082,0,ISL1
ENSG00000016391,205,CHDH
ENSG00000016402,2,IL20RA
ENSG00000016490,0,CLCA1
ENSG00000016602,0,CLCA4
ENSG00000016864,1594,GLT8D1
ENSG00000017260,5626,ATP2C1
ENSG00000017427,5,IGF1
ENSG00000017483,14,SLC38A5
ENSG00000017797,1513,RALBP1
ENSG00000018189,19987,RUFY3
ENSG00000018236,16571,CNTN1
ENSG00000018280,66,SLC11A1
ENSG00000018408,608,WWTR1
ENSG00000018510,2372,AGPS
ENSG00000018607,11,ZNF285CP
ENSG00000018610,908,STEEP1
ENSG00000018625,3997,ATP1A2
ENSG00000018699,344,TTC27
ENSG00000018869,121,ZNF582
ENSG00000019102,42,VSIG2
ENSG00000019144,2196,PHLDB1
ENSG00000019169,2,MARCO
ENSG00000019186,0,CYP24A1
ENSG00000019485,716,PRDM11
ENSG00000019505,13928,SYT13
ENSG00000019549,0,SNAI2
ENSG00000019582,429,CD74
ENSG00000019991,38,HGF
ENSG00000019995,1133,ZRANB1
ENSG00000020129,5219,NCDN
ENSG00000020181,97,ADGRA2
ENSG00000020219,0,CCT8L1P
ENSG00000020256,1029,ZFP64
ENSG00000020426,428,MNAT1
ENSG00000020577,1028,SAMD4A
ENSG00000020633,26,RUNX3
ENSG00000020922,335,MRE11
ENSG00000021300,215,PLEKHB1
ENSG00000021355,50,SERPINB1
ENSG00000021461,0,CYP3A43
ENSG00000021488,18,SLC7A9
ENSG00000021574,4404,SPAST
ENSG00000021645,3944,NRXN3
ENSG00000021762,949,OSBPL5
ENSG00000021776,1840,AQR
ENSG00000021826,447,CPS1
ENSG00000021852,0,C8B
ENSG00000022267,8568,FHL1
ENSG00000022277,3425,RTF2
ENSG00000022355,668,GABRA1
ENSG00000022556,392,NLRP2
ENSG00000022567,457,SLC45A4
ENSG00000022840,7234,RNF10
ENSG00000022976,113,ZNF839
ENSG00000023041,1048,ZDHHC6
ENSG00000023171,1314,GRAMD1B
ENSG00000023191,2825,RNH1
ENSG00000023228,4449,NDUFS1
ENSG00000023287,7239,RB1CC1
ENSG00000023318,2216,ERP44
ENSG00000023330,2613,ALAS1
ENSG00000023445,12,BIRC3
ENSG00000023516,6754,AKAP11
ENSG00000023572,509,GLRX2
ENSG00000023608,156,SNAPC1
ENSG00000023697,317,DERA
ENSG00000023734,9452,STRAP
ENSG00000023839,37,ABCC2
ENSG00000023892,21,DEF6
ENSG00000023902,1953,PLEKHO1
ENSG00000023909,427,GCLM
ENSG00000024048,867,UBR2
ENSG00000024422,313,EHD2
ENSG00000024526,45,DEPDC1
ENSG00000024862,76,CCDC28A
ENSG00000025039,4271,RRAGD
ENSG00000025156,1541,HSF2
ENSG00000025293,2977,PHF20
ENSG00000025423,73,HSD17B6
ENSG00000025434,202,NR1H3
ENSG00000025708,43,TYMP
ENSG00000025770,1979,NCAPH2
ENSG00000025772,865,TOMM34
ENSG00000025796,6104,SEC63
ENSG00000025800,3373,KPNA6
ENSG00000026025,27020,VIM
ENSG00000026036,1,RTEL1-TNFRSF6B
ENSG00000026103,137,FAS
ENSG00000026297,526,RNASET2
ENSG00000026508,380,CD44
ENSG00000026559,625,KCNG1
ENSG00000026652,2335,AGPAT4
ENSG00000026751,16,SLAMF7
ENSG00000026950,808,BTN3A1
ENSG00000027001,290,MIPEP
ENSG00000027075,21,PRKCH
ENSG00000027644,2,INSRR
ENSG00000027697,1083,IFNGR1
ENSG00000027847,683,B4GALT7
ENSG00000027869,14,SH2D2A
ENSG00000028116,24,VRK2
ENSG00000028137,50,TNFRSF1B
ENSG00000028203,3507,VEZT
ENSG00000028277,1581,POU2F2
ENSG00000028310,2649,BRD9
ENSG00000028528,2125,SNX1
ENSG00000028839,874,TBPL1
ENSG00000029153,512,ARNTL2
ENSG00000029363,8314,BCLAF1
ENSG00000029364,2452,SLC39A9
ENSG00000029534,1505,ANK1
ENSG00000029559,0,IBSP
ENSG00000029639,166,TFB1M
ENSG00000029725,5826,RABEP1
ENSG00000029993,8058,HMGB3
ENSG00000030066,1167,NUP160
ENSG00000030110,263,BAK1
ENSG00000030304,0,MUSK
ENSG00000030419,304,IKZF2
ENSG00000030582,2620,GRN
ENSG00000031003,2006,FAM13B
ENSG00000031081,438,ARHGAP31
ENSG00000031691,245,CENPQ
ENSG00000031698,10929,SARS1
ENSG00000031823,2561,RANBP3
ENSG00000032219,2589,ARID4A
ENSG00000032389,1648,EIPR1
ENSG00000032444,1931,PNPLA6
ENSG00000032742,598,IFT88
ENSG00000033011,433,ALG1
ENSG00000033030,727,ZCCHC8
ENSG00000033050,718,ABCF2
ENSG00000033100,1086,CHPF2
ENSG00000033122,2331,LRRC7
ENSG00000033170,2472,FUT8
ENSG00000033178,1799,UBA6
ENSG00000033327,6628,GAB2
ENSG00000033627,9163,ATP6V0A1
ENSG00000033800,2065,PIAS1
ENSG00000033867,789,SLC4A7
ENSG00000034053,6323,APBA2
ENSG00000034152,447,MAP2K3
ENSG00000034239,2,EFCAB1
ENSG00000034510,52703,TMSB10
ENSG00000034533,33,ASTE1
ENSG00000034677,1364,RNF19A
ENSG00000034693,477,PEX3
ENSG00000034713,5091,GABARAPL2
ENSG00000034971,0,MYOC
ENSG00000035115,1454,SH3YL1
ENSG00000035141,1037,FAM136A
ENSG00000035403,1752,VCL
ENSG00000035499,119,DEPDC1B
ENSG00000035664,29,DAPK2
ENSG00000035681,746,NSMAF
ENSG00000035687,3750,ADSS2
ENSG00000035720,0,STAP1
ENSG00000035862,17079,TIMP2
ENSG00000035928,2416,RFC1
ENSG00000036054,1437,TBC1D23
ENSG00000036257,3842,CUL3
ENSG00000036448,380,MYOM2
ENSG00000036473,8,OTC
ENSG00000036530,807,CYP46A1
ENSG00000036549,1604,ZZZ3
ENSG00000036565,13,SLC18A1
ENSG00000036672,219,USP2
ENSG00000036828,10,CASR
ENSG00000037042,1101,TUBG2
ENSG00000037241,1247,RPL26L1
ENSG00000037280,44,FLT4
ENSG00000037474,1120,NSUN2
ENSG00000037637,1832,FBXO42
ENSG00000037749,2434,MFAP3
ENSG00000037757,109,MRI1
ENSG00000037897,100,METTL1
ENSG00000037965,0,HOXC8
ENSG00000038002,322,AGA
ENSG00000038210,105,PI4K2B
ENSG00000038219,6930,BOD1L1
ENSG00000038274,1067,MAT2B
ENSG00000038295,136,TLL1
ENSG00000038358,1749,EDC4
ENSG00000038382,12039,TRIO
ENSG00000038427,11693,VCAN
ENSG00000038532,2323,CLEC16A
ENSG00000038945,1,MSR1
ENSG00000039068,11,CDH1
ENSG00000039123,2318,MTREX
ENSG00000039139,57,DNAH5
ENSG00000039319,913,ZFYVE16
ENSG00000039523,1502,RIPOR1
ENSG00000039537,0,C6
ENSG00000039560,825,RAI14
ENSG00000039600,13,SOX30
ENSG00000039650,472,PNKP
ENSG00000039987,0,BEST2
ENSG00000040199,637,PHLPP2
ENSG00000040275,875,SPDL1
ENSG00000040341,4674,STAU2
ENSG00000040487,472,SLC66A1
ENSG00000040531,330,CTNS
ENSG00000040608,504,RTN4R
ENSG00000040633,1686,PHF23
ENSG00000040731,1105,CDH10
ENSG00000040933,4134,INPP4A
ENSG00000041353,792,RAB27B
ENSG00000041357,3610,PSMA4
ENSG00000041515,1193,MYO16
ENSG00000041802,1465,LSG1
ENSG00000041880,111,PARP3
ENSG00000041982,11679,TNC
ENSG00000041988,504,THAP3
ENSG00000042062,17,RIPOR3
ENSG00000042088,563,TDP1
ENSG00000042286,140,AIFM2
ENSG00000042304,0,C2orf83
ENSG00000042317,598,SPATA7
ENSG00000042429,127,MED17
ENSG00000042445,1185,RETSAT
ENSG00000042493,35,CAPG
ENSG00000042753,2951,AP2S1
ENSG00000042781,24,USH2A
ENSG00000042813,0,ZPBP
ENSG00000042832,24,TG
ENSG00000042980,14,ADAM28
ENSG00000043039,0,BARX2
ENSG00000043093,1703,DCUN1D1
ENSG00000043143,575,JADE2
ENSG00000043355,488,ZIC2
ENSG00000043462,125,LCP2
ENSG00000043514,503,TRIT1
ENSG00000043591,2,ADRB1
ENSG00000044012,0,GUCA2B
ENSG00000044090,1258,CUL7
ENSG00000044115,10008,CTNNA1
ENSG00000044446,548,PHKA2
ENSG00000044459,550,CNTLN
ENSG00000044524,697,EPHA3
ENSG00000044574,21660,HSPA5
ENSG00000046604,208,DSG2
ENSG00000046647,395,GEMIN8
ENSG00000046651,657,OFD1
ENSG00000046653,34187,GPM6B
ENSG00000046774,0,MAGEC2
ENSG00000046889,215,PREX2
ENSG00000047056,3660,WDR37
ENSG00000047188,2164,YTHDC2
ENSG00000047230,854,CTPS2
ENSG00000047249,3076,ATP6V1H
ENSG00000047315,6480,POLR2B
ENSG00000047346,998,FAM214A
ENSG00000047365,171,ARAP2
ENSG00000047410,7200,TPR
ENSG00000047457,59,CP
ENSG00000047578,639,KATNIP
ENSG00000047579,689,DTNBP1
ENSG00000047597,216,XK
ENSG00000047617,74,ANO2
ENSG00000047621,1002,C12orf4
ENSG00000047634,320,SCML1
ENSG00000047644,768,WWC3
ENSG00000047648,113,ARHGAP6
ENSG00000047662,329,FAM184B
ENSG00000047849,16215,MAP4
ENSG00000047932,1887,GOPC
ENSG00000047936,0,ROS1
ENSG00000048028,555,USP28
ENSG00000048052,1577,HDAC9
ENSG00000048140,2339,TSPAN17
ENSG00000048162,248,NOP16
ENSG00000048342,794,CC2D2A
ENSG00000048392,1791,RRM2B
ENSG00000048405,601,ZNF800
ENSG00000048462,0,TNFRSF17
ENSG00000048471,1869,SNX29
ENSG00000048540,3707,LMO3
ENSG00000048544,1359,MRPS10
ENSG00000048545,0,GUCA1A
ENSG00000048649,11278,RSF1
ENSG00000048707,2891,VPS13D
ENSG00000048740,7373,CELF2
ENSG00000048828,1618,FAM120A
ENSG00000048991,2703,R3HDM1
ENSG00000049089,137,COL9A2
ENSG00000049130,3904,KITLG
ENSG00000049167,681,ERCC8
ENSG00000049192,92,ADAMTS6
ENSG00000049239,1081,H6PD
ENSG00000049245,664,VAMP3
ENSG00000049246,890,PER3
ENSG00000049247,0,UTS2
ENSG00000049249,4,TNFRSF9
ENSG00000049283,6,EPN3
ENSG00000049323,1558,LTBP1
ENSG00000049449,3107,RCN1
ENSG00000049540,242,ELN
ENSG00000049541,913,RFC2
ENSG00000049618,5809,ARID1B
ENSG00000049656,2090,CLPTM1L
ENSG00000049759,9511,NEDD4L
ENSG00000049768,15,FOXP3
ENSG00000049769,930,PPP1R3F
ENSG00000049860,794,HEXB
ENSG00000049883,777,PTCD2
ENSG00000050030,4241,NEXMIF
ENSG00000050130,1414,JKAMP
ENSG00000050165,16648,DKK3
ENSG00000050327,34,ARHGEF5
ENSG00000050344,204,NFE2L3
ENSG00000050393,1846,MCUR1
ENSG00000050405,807,LIMA1
ENSG00000050426,2013,LETMD1
ENSG00000050438,4599,SLC4A8
ENSG00000050555,6,LAMC3
ENSG00000050628,1420,PTGER3
ENSG00000050730,6,TNIP3
ENSG00000050748,3735,MAPK9
ENSG00000050767,174,COL23A1
ENSG00000050820,2086,BCAR1
ENSG00000051009,930,FHIP1B
ENSG00000051108,1932,HERPUD1
ENSG00000051128,473,HOMER3
ENSG00000051180,55,RAD51
ENSG00000051341,55,POLQ
ENSG00000051382,930,PIK3CB
ENSG00000051523,100,CYBA
ENSG00000051596,1051,THOC3
ENSG00000051620,333,HEBP2
ENSG00000051825,200,MPHOSPH9
ENSG00000052126,2179,PLEKHA5
ENSG00000052344,0,PRSS8
ENSG00000052723,2170,SIKE1
ENSG00000052749,1349,RRP12
ENSG00000052795,2998,FNIP2
ENSG00000052802,6100,MSMO1
ENSG00000052841,3624,TTC17
ENSG00000052850,6,ALX4
ENSG00000053108,443,FSTL4
ENSG00000053254,3880,FOXN3
ENSG00000053328,2,METTL24
ENSG00000053371,903,AKR7A2
ENSG00000053372,1792,MRTO4
ENSG00000053438,53522,NNAT
ENSG00000053501,706,USE1
ENSG00000053524,1192,MCF2L2
ENSG00000053702,103,NRIP2
ENSG00000053747,121,LAMA3
ENSG00000053770,2401,AP5M1
ENSG00000053900,574,ANAPC4
ENSG00000053918,14,KCNQ1
ENSG00000054116,1674,TRAPPC3
ENSG00000054118,6971,THRAP3
ENSG00000054148,1355,PHPT1
ENSG00000054179,36,ENTPD2
ENSG00000054219,6,LY75
ENSG00000054267,3728,ARID4B
ENSG00000054277,18,OPN3
ENSG00000054282,927,SDCCAG8
ENSG00000054356,2613,PTPRN
ENSG00000054392,168,HHAT
ENSG00000054523,43343,KIF1B
ENSG00000054598,44,FOXC1
ENSG00000054611,449,TBC1D22A
ENSG00000054654,2864,SYNE2
ENSG00000054690,579,PLEKHH1
ENSG00000054793,28925,ATP9A
ENSG00000054796,0,SPO11
ENSG00000054803,481,CBLN4
ENSG00000054938,27,CHRDL2
ENSG00000054965,19302,FAM168A
ENSG00000054967,162,RELT
ENSG00000054983,1050,GALC
ENSG00000055044,1543,NOP58
ENSG00000055070,2920,SZRD1
ENSG00000055118,1795,KCNH2
ENSG00000055130,2681,CUL1
ENSG00000055147,521,FAM114A2
ENSG00000055163,11642,CYFIP2
ENSG00000055208,1593,TAB2
ENSG00000055211,1782,GINM1
ENSG00000055332,3055,EIF2AK2
ENSG00000055483,1193,USP36
ENSG00000055609,3344,KMT2C
ENSG00000055732,16,MCOLN3
ENSG00000055813,387,CCDC85A
ENSG00000055917,4626,PUM2
ENSG00000055950,1095,MRPL43
ENSG00000055955,0,ITIH4
ENSG00000055957,0,ITIH1
ENSG00000056050,1514,HPF1
ENSG00000056097,8472,ZFR
ENSG00000056277,161,ZNF280C
ENSG00000056291,6,NPFFR2
ENSG00000056487,2040,PHF21B
ENSG00000056558,17,TRAF1
ENSG00000056586,3453,RC3H2
ENSG00000056736,254,IL17RB
ENSG00000056972,233,TRAF3IP2
ENSG00000056998,628,GYG2
ENSG00000057019,1956,DCBLD2
ENSG00000057149,0,SERPINB3
ENSG00000057252,898,SOAT1
ENSG00000057294,231,PKP2
ENSG00000057468,21,MSH4
ENSG00000057593,53,F7
ENSG00000057608,8601,GDI2
ENSG00000057657,10,PRDM1
ENSG00000057663,842,ATG5
ENSG00000057704,714,TMCC3
ENSG00000057757,5597,PITHD1
ENSG00000057935,3265,MTA3
ENSG00000058056,616,USP13
ENSG00000058063,705,ATP11B
ENSG00000058085,85,LAMC2
ENSG00000058091,3870,CDK14
ENSG00000058262,12739,SEC61A1
ENSG00000058272,3364,PPP1R12A
ENSG00000058335,1035,RASGRF1
ENSG00000058404,6395,CAMK2B
ENSG00000058453,1047,CROCC
ENSG00000058600,735,POLR3E
ENSG00000058668,6576,ATP2B4
ENSG00000058673,1,ZC3H11A
ENSG00000058729,790,RIOK2
ENSG00000058799,956,YIPF1
ENSG00000058804,1132,NDC1
ENSG00000058866,36,DGKG
ENSG00000059122,2358,FLYWCH1
ENSG00000059145,244,UNKL
ENSG00000059377,61,TBXAS1
ENSG00000059378,73,PARP12
ENSG00000059573,3118,ALDH18A1
ENSG00000059588,543,TARBP1
ENSG00000059691,792,GATB
ENSG00000059728,1180,MXD1
ENSG00000059758,2587,CDK17
ENSG00000059769,588,DNAJC25
ENSG00000059804,1441,SLC2A3
